0.8840000000,0.8850000000,0.8990000000,0.9130000000,0.9420000000,0.9510000000,0.9270000000
0.8817272727,0.8815454545,0.8998181818,0.9130909091,0.9427272727,0.9531818182,0.9274545455
0.8830909091,0.8825454545,0.9000000000,0.9112727273,0.9447272727,0.9559090909,0.9297272727
0.8829090909,0.8830909091,0.9002727273,0.9136363636,0.9446363636,0.9584545455,0.9312727273
0.8837272727,0.8839090909,0.9004545455,0.9170909091,0.9480000000,0.9596363636,0.9320909091
0.8836363636,0.8838181818,0.9013636364,0.9180000000,0.9513636364,0.9628181818,0.9359090909
0.8835454545,0.8830000000,0.9022727273,0.9191818182,0.9529090909,0.9660000000,0.9363636364
0.8833636364,0.8843636364,0.9022727273,0.9199090909,0.9547272727,0.9675454545,0.9382727273
0.8840000000,0.8851818182,0.9022727273,0.9207272727,0.9564545455,0.9698181818,0.9390909091
0.8843636364,0.8852727273,0.9040000000,0.9217272727,0.9589090909,0.9731818182,0.9413636364
0.8831818182,0.8827272727,0.9040909091,0.9233636364,0.9600000000,0.9731818182,0.9431818182
0.8820909091,0.8835454545,0.9028181818,0.9233636364,0.9613636364,0.9759090909,0.9437272727
0.8808181818,0.8829090909,0.9030909091,0.9246363636,0.9649090909,0.9794545455,0.9469090909
0.8818181818,0.8832727273,0.9030909091,0.9258181818,0.9663636364,0.9813636364,0.9492727273
0.8819090909,0.8842727273,0.9040909091,0.9270909091,0.9688181818,0.9829090909,0.9500000000
0.8818181818,0.8838181818,0.9045454545,0.9282727273,0.9706363636,0.9860909091,0.9516363636
0.8822727273,0.8849090909,0.9053636364,0.9293636364,0.9720909091,0.9873636364,0.9531818182
0.8820909091,0.8850000000,0.9061818182,0.9304545455,0.9749090909,0.9913636364,0.9554545455
0.8818181818,0.8854545455,0.9077272727,0.9329090909,0.9786363636,0.9943636364,0.9581818182
0.8825454545,0.8858181818,0.9080909091,0.9356363636,0.9832727273,0.9991818182,0.9620000000
0.8826363636,0.8863636364,0.9103636364,0.9397272727,0.9914545455,1.0060000000,0.9683636364
0.8820909091,0.8871818182,0.9130909091,0.9456363636,0.9959090909,1.0175454545,0.9764545455
0.8848181818,0.8880909091,0.9155454545,0.9515454545,1.0117272727,1.0313636364,0.9945454545
0.8848181818,0.8890909091,0.9196363636,0.9543636364,1.0297272727,1.0581818182,1.0129090909
0.8850909091,0.8903636364,0.9230000000,0.9606363636,1.0420000000,1.0685454545,1.0103636364
0.8828181818,0.8980909091,0.9314545455,0.9657272727,1.0689090909,1.1013636364,1.0265454545
