0.9490000000,0.9700000000,0.9900000000,0.9320000000,1.0080000000,0.9670000000,1.0190000000,1.0180000000,1.0190000000,1.0140000000,1.0160000000,1.0420000000
0.9462727273,0.9616363636,0.9884545455,0.9872727273,1.0018181818,0.9677272727,1.0047272727,1.0140909091,1.0170909091,1.0160000000,1.0250000000,1.0419090909
0.9491818182,0.9654545455,0.9888181818,0.9922727273,1.0250909091,0.9665454545,1.0065454545,1.0179090909,1.0253636364,1.0174545455,1.0260909091,1.0451818182
0.9477272727,0.9602727273,0.9826363636,0.9823636364,1.0210909091,0.9684545455,1.0104545455,1.0198181818,1.0283636364,1.0193636364,1.0289090909,1.0493636364
0.9484545455,0.9679090909,0.9824545455,0.9780000000,1.0280000000,0.9696363636,1.0098181818,1.0204545455,1.0260909091,1.0215454545,1.0298181818,1.0383636364
0.9466363636,0.9614545455,0.9907272727,0.9853636364,1.0284545455,0.9691818182,1.0118181818,1.0218181818,1.0267272727,1.0260000000,1.0321818182,1.0508181818
0.9477272727,0.9594545455,0.9903636364,0.9929090909,1.0296363636,0.9690000000,1.0153636364,1.0231818182,1.0299090909,1.0240000000,1.0359090909,1.0608181818
0.9490000000,0.9688181818,0.9896363636,0.9894545455,1.0328181818,0.9700000000,1.0127272727,1.0251818182,1.0318181818,1.0260909091,1.0370000000,1.0576363636
0.9490000000,0.9686363636,0.9834545455,0.9923636364,1.0318181818,0.9690000000,1.0130000000,1.0260000000,1.0338181818,1.0266363636,1.0375454545,1.0647272727
0.9478181818,0.9623636364,0.9910000000,0.9922727273,1.0317272727,0.9701818182,1.0140909091,1.0270000000,1.0335454545,1.0280000000,1.0396363636,1.0670000000
0.9476363636,0.9575454545,0.9820000000,0.9831818182,1.0228181818,0.9707272727,1.0138181818,1.0268181818,1.0360909091,1.0285454545,1.0390909091,1.0580000000
0.9487272727,0.9401818182,0.9586363636,0.9580909091,1.0038181818,0.9680000000,1.0121818182,1.0161818182,1.0341818182,1.0300000000,1.0391818182,1.0194545455
0.9480909091,0.9269090909,0.9470000000,0.9548181818,0.9966363636,0.9687272727,1.0151818182,1.0189090909,1.0356363636,1.0312727273,1.0420000000,0.9884545455
0.9474545455,0.9278181818,0.9491818182,0.9574545455,0.9968181818,0.9679090909,1.0145454545,1.0277272727,1.0369090909,1.0322727273,1.0367272727,0.9920909091
0.9475454545,0.9257272727,0.9509090909,0.9582727273,0.9988181818,0.9680000000,1.0169090909,1.0261818182,1.0368181818,1.0204545455,1.0388181818,1.0540909091
0.9474545455,0.9295454545,0.9533636364,0.9545454545,1.0039090909,0.9689090909,1.0185454545,1.0275454545,1.0391818182,1.0298181818,1.0405454545,1.0512727273
0.9486363636,0.9298181818,0.9537272727,0.9582727273,1.0026363636,0.9682727273,1.0139090909,1.0300000000,1.0410909091,1.0369090909,1.0488181818,1.0553636364
0.9487272727,0.9300000000,0.9537272727,0.9580000000,1.0038181818,0.9686363636,1.0177272727,1.0316363636,1.0444545455,1.0372727273,1.0516363636,1.0614545455
0.9491818182,0.9286363636,0.9535454545,0.9570000000,1.0046363636,0.9695454545,1.0178181818,1.0214545455,1.0453636364,1.0270000000,1.0560000000,1.0501818182
0.9494545455,0.9317272727,0.9553636364,0.9570000000,1.0073636364,0.9703636364,1.0168181818,1.0373636364,1.0510909091,1.0275454545,1.0593636364,1.0577272727
0.9489090909,0.9321818182,0.9523636364,0.9600000000,1.0105454545,0.9700909091,1.0250909091,1.0398181818,1.0545454545,1.0374545455,1.0690000000,1.0917272727
0.9497272727,0.9327272727,0.9532727273,0.9623636364,1.0105454545,0.9699090909,1.0253636364,1.0451818182,1.0632727273,1.0526363636,1.0828181818,1.0971818182
0.9491818182,0.9324545455,0.9550909091,0.9654545455,1.0140909091,0.9704545455,1.0356363636,1.0439090909,1.0750000000,1.0712727273,1.0966363636,1.1159090909
0.9499090909,0.9342727273,0.9595454545,0.9680909091,1.0185454545,0.9704545455,1.0426363636,1.0644545455,1.0884545455,1.0885454545,1.1103636364,1.1413636364
0.9494545455,0.9345454545,0.9591818182,0.9723636364,1.0225454545,0.9740000000,1.0500909091,1.0787272727,1.1040000000,1.1081818182,1.1294545455,1.1548181818
0.9504545455,0.9351818182,0.9594545455,0.9756363636,1.0281818182,0.9752727273,1.0604545455,1.0897272727,1.1230000000,1.1271818182,1.1496363636,1.1815454545
0.9504545455,0.9334545455,0.9614545455,0.9797272727,1.0367272727,0.9754545455,1.0727272727,1.1030000000,1.1341818182,1.1476363636,1.1752727273,1.1990000000
