0.1096041203,3.7507500000,700.0000000000,0.0000000000
0.2097666264,3.8066250000,700.0000000000,0.0000000000
0.3094122410,3.8141250000,700.0000000000,0.0000000000
0.4094195366,3.8143125000,700.0000000000,0.0000000000
0.5094318390,3.8137500000,700.0000000000,0.0000000000
0.6094198227,3.8152500000,700.0000000000,0.0000000000
0.7094805241,3.8137500000,700.0000000000,0.0000000000
0.8108212948,3.7895625000,700.0000000000,0.0000000000
0.9097075462,3.7717500000,700.0000000000,0.0000000000
1.0097143650,3.8064375000,700.0000000000,0.0000000000
