2.1285000000,2.1556875000,2.6799375000,2.6210625000,2.5925625000,2.8573125000,2.7448125000,2.6926875000,2.6598750000,2.6855625000,2.6508750000,2.6776875000,2.6634375000,2.6536875000,2.6739375000,2.7654375000,2.7446250000,2.6936250000,2.6608125000
2.1286875000,2.1564375000,2.6799375000,2.6208750000,2.5921875000,2.8747500000,2.7436875000,2.6925000000,2.6587500000,2.6855625000,2.6510625000,2.6773125000,2.6634375000,2.6531250000,2.6735625000,2.7650625000,2.7440625000,2.6934375000,2.6602500000
2.1288750000,2.1551250000,2.6741250000,2.6193750000,2.5910625000,2.8608750000,2.7457500000,2.6923125000,2.6591250000,2.6851875000,2.6503125000,2.6769375000,2.6630625000,2.6525625000,2.6730000000,2.7645000000,2.7425625000,2.6928750000,2.6600625000
2.1286875000,2.1553125000,2.6790000000,2.6197500000,2.5912500000,2.8659375000,2.7440625000,2.6917500000,2.6585625000,2.6838750000,2.6506875000,2.6760000000,2.6625000000,2.6508750000,2.6726250000,2.7645000000,2.7386250000,2.6926875000,2.6596875000
2.1281250000,2.1560625000,2.6790000000,2.6178750000,2.5908750000,2.8571250000,2.7446250000,2.6913750000,2.6581875000,2.6844375000,2.6501250000,2.6763750000,2.6623125000,2.6497500000,2.6722500000,2.7626250000,2.7406875000,2.6923125000,2.6591250000
2.1285000000,2.1555000000,2.6793750000,2.6176875000,2.5897500000,2.8520625000,2.7436875000,2.6910000000,2.6576250000,2.6838750000,2.6499375000,2.6760000000,2.6621250000,2.6503125000,2.6718750000,2.7639375000,2.7435000000,2.6921250000,2.6589375000
2.1279375000,2.1575625000,2.6803125000,2.6066250000,2.5888125000,2.8518750000,2.7431250000,2.6900625000,2.6572500000,2.6829375000,2.6493750000,2.6756250000,2.6617500000,2.6501250000,2.6715000000,2.7631875000,2.7412500000,2.6917500000,2.6587500000
2.1275625000,2.1573750000,2.6797500000,2.6173125000,2.5876875000,2.8496250000,2.7412500000,2.6906250000,2.6566875000,2.6831250000,2.6491875000,2.6754375000,2.6613750000,2.6460000000,2.6711250000,2.7622500000,2.7406875000,2.6913750000,2.6583750000
2.1285000000,2.1573750000,2.6741250000,2.6049375000,2.5876875000,2.8492500000,2.7401250000,2.6900625000,2.6563125000,2.6812500000,2.6503125000,2.6752500000,2.6602500000,2.6486250000,2.6705625000,2.7622500000,2.7405000000,2.6910000000,2.6580000000
2.1279375000,2.1579375000,2.6793750000,2.6156250000,2.5876875000,2.8486875000,2.7401250000,2.6895000000,2.6559375000,2.6812500000,2.6499375000,2.6741250000,2.6604375000,2.6467500000,2.6701875000,2.7620625000,2.7418125000,2.6906250000,2.6576250000
2.1285000000,2.1588750000,2.6803125000,2.6043750000,2.5873125000,2.8496250000,2.7358125000,2.6891250000,2.6555625000,2.6806875000,2.6495625000,2.6745000000,2.6600625000,2.6469375000,2.6698125000,2.7616875000,2.7435000000,2.6904375000,2.6563125000
2.1290625000,2.1598125000,2.6731875000,2.6143125000,2.5869375000,2.8473750000,2.7318750000,2.6874375000,2.6550000000,2.6810625000,2.6491875000,2.6741250000,2.6598750000,2.6480625000,2.6694375000,2.7616875000,2.7414375000,2.6898750000,2.6561250000
2.1288750000,2.1605625000,2.6795625000,2.6030625000,2.5863750000,2.8466250000,2.7341250000,2.6865000000,2.6538750000,2.6806875000,2.6486250000,2.6739375000,2.6595000000,2.6469375000,2.6690625000,2.7618750000,2.7406875000,2.6896875000,2.6555625000
2.1286875000,2.1622500000,2.6803125000,2.6131875000,2.5856250000,2.8460625000,2.7352500000,2.6866875000,2.6542500000,2.6805000000,2.6486250000,2.6735625000,2.6593125000,2.6445000000,2.6688750000,2.7618750000,2.7414375000,2.6893125000,2.6553750000
2.1270000000,2.1622500000,2.6805000000,2.6017500000,2.5858125000,2.8458750000,2.7335625000,2.6861250000,2.6531250000,2.6801250000,2.6484375000,2.6731875000,2.6587500000,2.6480625000,2.6681250000,2.7607500000,2.7412500000,2.6891250000,2.6550000000
2.1260625000,2.1626250000,2.6806875000,2.6115000000,2.5858125000,2.8458750000,2.7330000000,2.6865000000,2.6535000000,2.6791875000,2.6482500000,2.6722500000,2.6587500000,2.6471250000,2.6679375000,2.7609375000,2.7414375000,2.6885625000,2.6548125000
2.1266250000,2.1633750000,2.6808750000,2.6006250000,2.5858125000,2.8464375000,2.7326250000,2.6868750000,2.6531250000,2.6795625000,2.6478750000,2.6728125000,2.6581875000,2.6463750000,2.6677500000,2.7598125000,2.7405000000,2.6881875000,2.6542500000
2.1253125000,2.1633750000,2.6748750000,2.6111250000,2.5858125000,2.8460625000,2.7311250000,2.6866875000,2.6525625000,2.6799375000,2.6473125000,2.6722500000,2.6572500000,2.6461875000,2.6666250000,2.7601875000,2.7395625000,2.6878125000,2.6538750000
2.1266250000,2.1654375000,2.6801250000,2.6000625000,2.5846875000,2.8466250000,2.7311250000,2.6865000000,2.6514375000,2.6790000000,2.6471250000,2.6715000000,2.6570625000,2.6454375000,2.6668125000,2.7598125000,2.7397500000,2.6876250000,2.6535000000
2.1253125000,2.1650625000,2.6805000000,2.6092500000,2.5848750000,2.8486875000,2.7303750000,2.6861250000,2.6520000000,2.6790000000,2.6469375000,2.6718750000,2.6566875000,2.6456250000,2.6664375000,2.7588750000,2.7384375000,2.6872500000,2.6531250000
2.1264375000,2.1667500000,2.6750625000,2.5985625000,2.5839375000,2.8468125000,2.7294375000,2.6866875000,2.6516250000,2.6791875000,2.6465625000,2.6716875000,2.6565000000,2.6443125000,2.6662500000,2.7596250000,2.7408750000,2.6868750000,2.6529375000
2.1247500000,2.1669375000,2.6808750000,2.6088750000,2.5841250000,2.8415625000,2.7283125000,2.6870625000,2.6510625000,2.6786250000,2.6463750000,2.6711250000,2.6568750000,2.6458125000,2.6656875000,2.7577500000,2.7433125000,2.6866875000,2.6525625000
2.1260625000,2.1686250000,2.6713125000,2.5981875000,2.5839375000,2.8417500000,2.7288750000,2.6868750000,2.6508750000,2.6784375000,2.6460000000,2.6703750000,2.6563125000,2.6379375000,2.6653125000,2.7577500000,2.7436875000,2.6863125000,2.6520000000
2.1245625000,2.1688125000,2.6803125000,2.6081250000,2.5837500000,2.8410000000,2.7283125000,2.6866875000,2.6503125000,2.6780625000,2.6458125000,2.6700000000,2.6561250000,2.6443125000,2.6643750000,2.7566250000,2.7442500000,2.6859375000,2.6520000000
2.1256875000,2.1706875000,2.6709375000,2.5966875000,2.5830000000,2.8426875000,2.7270000000,2.6857500000,2.6499375000,2.6778750000,2.6454375000,2.6703750000,2.6555625000,2.6441250000,2.6645625000,2.7558750000,2.7453750000,2.6853750000,2.6523750000
2.1247500000,2.1712500000,2.6808750000,2.6066250000,2.5828125000,2.8426875000,2.7275625000,2.6855625000,2.6491875000,2.6775000000,2.6452500000,2.6701875000,2.6553750000,2.6443125000,2.6634375000,2.7560625000,2.7450000000,2.6851875000,2.6518125000
2.1256875000,2.1721875000,2.6649375000,2.5950000000,2.5824375000,2.8428750000,2.7262500000,2.6861250000,2.6493750000,2.6773125000,2.6448750000,2.6686875000,2.6548125000,2.6437500000,2.6630625000,2.7556875000,2.7451875000,2.6850000000,2.6516250000
2.1240000000,2.1733125000,2.6805000000,2.6049375000,2.5820625000,2.8430625000,2.7275625000,2.6848125000,2.6486250000,2.6769375000,2.6437500000,2.6675625000,2.6540625000,2.6431875000,2.6634375000,2.7553125000,2.7461250000,2.6846250000,2.6510625000
2.1241875000,2.1738750000,2.6716875000,2.5940625000,2.5820625000,2.8434375000,2.7253125000,2.6850000000,2.6469375000,2.6765625000,2.6441250000,2.6675625000,2.6538750000,2.6398125000,2.6630625000,2.7556875000,2.7459375000,2.6842500000,2.6506875000
2.1230625000,2.1751875000,2.6746875000,2.6040000000,2.5818750000,2.8464375000,2.7253125000,2.6844375000,2.6473125000,2.6763750000,2.6431875000,2.6675625000,2.6527500000,2.6422500000,2.6623125000,2.7553125000,2.7495000000,2.6838750000,2.6505000000
2.1253125000,2.1766875000,2.6724375000,2.5929375000,2.5807500000,2.8485000000,2.7247500000,2.6844375000,2.6467500000,2.6760000000,2.6435625000,2.6675625000,2.6525625000,2.6424375000,2.6621250000,2.7536250000,2.7510000000,2.6835000000,2.6501250000
2.1234375000,2.1765000000,2.6769375000,2.6023125000,2.5811250000,2.8477500000,2.7236250000,2.6842500000,2.6458125000,2.6760000000,2.6433750000,2.6668125000,2.6520000000,2.6420625000,2.6619375000,2.7541875000,2.7506250000,2.6825625000,2.6495625000
2.1245625000,2.1791250000,2.6731875000,2.6011875000,2.5803750000,2.8481250000,2.7243750000,2.6846250000,2.6461875000,2.6758125000,2.6431875000,2.6653125000,2.6516250000,2.6416875000,2.6613750000,2.7543750000,2.7489375000,2.6805000000,2.6495625000
2.1232500000,2.1800625000,2.6795625000,2.6008125000,2.5798125000,2.8419375000,2.7249375000,2.6846250000,2.6454375000,2.6748750000,2.6430000000,2.6664375000,2.6506875000,2.6411250000,2.6608125000,2.7549375000,2.7513750000,2.6823750000,2.6493750000
2.1238125000,2.1815625000,2.6726250000,2.6002500000,2.5794375000,2.8351875000,2.7245625000,2.6842500000,2.6456250000,2.6752500000,2.6424375000,2.6668125000,2.6508750000,2.6409375000,2.6598750000,2.7536250000,2.7521250000,2.6820000000,2.6488125000
2.1226875000,2.1843750000,2.6776875000,2.6000625000,2.5792500000,2.8365000000,2.7243750000,2.6840625000,2.6454375000,2.6750625000,2.6420625000,2.6664375000,2.6505000000,2.6407500000,2.6600625000,2.7536250000,2.7528750000,2.6818125000,2.6484375000
2.1234375000,2.1858750000,2.6731875000,2.5998750000,2.5794375000,2.8361250000,2.7243750000,2.6838750000,2.6445000000,2.6745000000,2.6418750000,2.6660625000,2.6497500000,2.6400000000,2.6595000000,2.7528750000,2.7547500000,2.6814375000,2.6484375000
2.1223125000,2.1877500000,2.6827500000,2.5993125000,2.5786875000,2.8381875000,2.7241875000,2.6838750000,2.6452500000,2.6745000000,2.6416875000,2.6664375000,2.6499375000,2.6398125000,2.6581875000,2.7530625000,2.7556875000,2.6812500000,2.6476875000
2.1232500000,2.1894375000,2.6683125000,2.5989375000,2.5783125000,2.8396875000,2.7234375000,2.6836875000,2.6454375000,2.6741250000,2.6415000000,2.6664375000,2.6503125000,2.6388750000,2.6576250000,2.7528750000,2.7555000000,2.6808750000,2.6476875000
2.1210000000,2.1909375000,2.6835000000,2.5989375000,2.5786875000,2.8241250000,2.7234375000,2.6829375000,2.6450625000,2.6696250000,2.6413125000,2.6658750000,2.6499375000,2.6392500000,2.6572500000,2.7521250000,2.7755625000,2.6806875000,2.6475000000
2.1232500000,2.2550625000,2.6910000000,2.5790625000,2.5760625000,2.8288125000,2.7196875000,2.6812500000,2.6398125000,2.6735625000,2.6362500000,2.6585625000,2.6428125000,2.6334375000,2.6508750000,2.7448125000,2.7802500000,2.6737500000,2.6403750000
2.1217500000,2.2576875000,2.6941875000,2.5803750000,2.5801875000,2.8295625000,2.7243750000,2.6850000000,2.6445000000,2.6733750000,2.6390625000,2.6656875000,2.6482500000,2.6373750000,2.6563125000,2.7504375000,2.7811875000,2.6793750000,2.6454375000
2.1258750000,2.2599375000,2.6951250000,2.5801875000,2.5809375000,2.8288125000,2.7240000000,2.6859375000,2.6441250000,2.6726250000,2.6398125000,2.6645625000,2.6484375000,2.6366250000,2.6559375000,2.7502500000,2.7798750000,2.6788125000,2.6452500000
2.1238125000,2.2616250000,2.6947500000,2.5805625000,2.5803750000,2.8291875000,2.7238125000,2.6848125000,2.6445000000,2.6739375000,2.6394375000,2.6653125000,2.6486250000,2.6373750000,2.6563125000,2.7504375000,2.7810000000,2.6791875000,2.6458125000
2.1243750000,2.2631250000,2.6956875000,2.5785000000,2.5807500000,2.8299375000,2.7226875000,2.6857500000,2.6443125000,2.6739375000,2.6398125000,2.6647500000,2.6488125000,2.6371875000,2.6550000000,2.7504375000,2.7804375000,2.6782500000,2.6450625000
2.1245625000,2.2640625000,2.6955000000,2.5745625000,2.5805625000,2.8305000000,2.7236250000,2.6851875000,2.6437500000,2.6741250000,2.6396250000,2.6643750000,2.6476875000,2.6371875000,2.6563125000,2.7495000000,2.7804375000,2.6786250000,2.6458125000
2.1236250000,2.2655625000,2.6962500000,2.5796250000,2.5807500000,2.8306875000,2.7238125000,2.6857500000,2.6443125000,2.6739375000,2.6394375000,2.6649375000,2.6490000000,2.6371875000,2.6555625000,2.7502500000,2.7798750000,2.6791875000,2.6445000000
2.1243750000,2.2668750000,2.6958750000,2.5796250000,2.5800000000,2.8303125000,2.7236250000,2.6842500000,2.6448750000,2.6733750000,2.6398125000,2.6651250000,2.6482500000,2.6364375000,2.6563125000,2.7498750000,2.7796875000,2.6784375000,2.6441250000
2.1253125000,2.2678125000,2.6938125000,2.5770000000,2.5809375000,2.8314375000,2.7243750000,2.6855625000,2.6441250000,2.6737500000,2.6385000000,2.6656875000,2.6488125000,2.6373750000,2.6559375000,2.7502500000,2.7808125000,2.6791875000,2.6456250000
2.1251250000,2.2633125000,2.6956875000,2.5815000000,2.5807500000,2.8320000000,2.7228750000,2.6851875000,2.6448750000,2.6735625000,2.6403750000,2.6649375000,2.6484375000,2.6370000000,2.6559375000,2.7500625000,2.7789375000,2.6784375000,2.6456250000
2.1258750000,2.2576875000,2.6962500000,2.5779375000,2.5813125000,2.8306875000,2.7243750000,2.6855625000,2.6431875000,2.6739375000,2.6396250000,2.6643750000,2.6488125000,2.6373750000,2.6557500000,2.7508125000,2.7819375000,2.6788125000,2.6460000000
2.1256875000,2.2721250000,2.6964375000,2.5794375000,2.5807500000,2.8306875000,2.7236250000,2.6853750000,2.6450625000,2.6731875000,2.6409375000,2.6651250000,2.6484375000,2.6366250000,2.6553750000,2.7489375000,2.7813750000,2.6784375000,2.6445000000
2.1258750000,2.2721250000,2.6966250000,2.5783125000,2.5805625000,2.8310625000,2.7245625000,2.6846250000,2.6443125000,2.6731875000,2.6403750000,2.6653125000,2.6490000000,2.6368125000,2.6559375000,2.7504375000,2.7851250000,2.6791875000,2.6458125000
2.1255000000,2.2749375000,2.6962500000,2.5783125000,2.5807500000,2.8299375000,2.7240000000,2.6844375000,2.6448750000,2.6733750000,2.6400000000,2.6640000000,2.6484375000,2.6364375000,2.6553750000,2.7495000000,2.7810000000,2.6786250000,2.6450625000
2.1260625000,2.2749375000,2.6973750000,2.5783125000,2.5813125000,2.8305000000,2.7236250000,2.6855625000,2.6448750000,2.6743125000,2.6403750000,2.6651250000,2.6490000000,2.6373750000,2.6561250000,2.7502500000,2.7823125000,2.6788125000,2.6456250000
2.1256875000,2.2751250000,2.6975625000,2.5783125000,2.5813125000,2.8295625000,2.7251250000,2.6851875000,2.6435625000,2.6733750000,2.6390625000,2.6649375000,2.6484375000,2.6371875000,2.6542500000,2.7493125000,2.7830625000,2.6782500000,2.6452500000
2.1260625000,2.2597500000,2.6977500000,2.5773750000,2.5809375000,2.8308750000,2.7247500000,2.6857500000,2.6448750000,2.6741250000,2.6385000000,2.6655000000,2.6488125000,2.6371875000,2.6557500000,2.7495000000,2.7793125000,2.6793750000,2.6456250000
2.1258750000,2.2760625000,2.6981250000,2.5775625000,2.5783125000,2.8303125000,2.7217500000,2.6831250000,2.6418750000,2.6709375000,2.6355000000,2.6621250000,2.6488125000,2.6338125000,2.6520000000,2.7502500000,2.7845625000,2.6793750000,2.6422500000
2.1260625000,2.2815000000,2.6975625000,2.5781250000,2.5798125000,2.8286250000,2.7232500000,2.6844375000,2.6420625000,2.6709375000,2.6351250000,2.6623125000,2.6454375000,2.6306250000,2.6518125000,2.7468750000,2.7843750000,2.6765625000,2.6422500000
2.1262500000,2.2824375000,2.6985000000,2.5771875000,2.5824375000,2.8295625000,2.7245625000,2.6853750000,2.6428125000,2.6724375000,2.6364375000,2.6626875000,2.6460000000,2.6341875000,2.6516250000,2.7474375000,2.7877500000,2.6769375000,2.6428125000
2.1249375000,2.2843125000,2.6981250000,2.5777500000,2.5846875000,2.8323750000,2.7256875000,2.6872500000,2.6437500000,2.6737500000,2.6362500000,2.6632500000,2.6463750000,2.6338125000,2.6516250000,2.7470625000,2.7877500000,2.6776875000,2.6428125000
2.1258750000,2.2822500000,2.6992500000,2.5756875000,2.5865625000,2.8359375000,2.7279375000,2.6896875000,2.6450625000,2.6733750000,2.6377500000,2.6632500000,2.6469375000,2.6351250000,2.6516250000,2.7487500000,2.7941250000,2.6782500000,2.6435625000
2.1273750000,2.2944375000,2.6985000000,2.5762500000,2.5903125000,2.8383750000,2.7305625000,2.6917500000,2.6469375000,2.6752500000,2.6371875000,2.6651250000,2.6471250000,2.6358750000,2.6520000000,2.7502500000,2.7830625000,2.6803125000,2.6454375000
2.1245625000,2.3133750000,2.6990625000,2.5740000000,2.5948125000,2.8421250000,2.7316875000,2.6956875000,2.6488125000,2.6775000000,2.6424375000,2.6662500000,2.6482500000,2.6360625000,2.6521875000,2.7508125000,2.7830625000,2.6820000000,2.6467500000
2.1238125000,2.3343750000,2.7031875000,2.5711875000,2.5998750000,2.8464375000,2.7352500000,2.6994375000,2.6514375000,2.6805000000,2.6428125000,2.6681250000,2.6499375000,2.6364375000,2.6521875000,2.7513750000,2.7886875000,2.6842500000,2.6482500000
2.1249375000,2.3538750000,2.7020625000,2.5704375000,2.6058750000,2.8520625000,2.7408750000,2.7037500000,2.6544375000,2.6842500000,2.6456250000,2.6698125000,2.6514375000,2.6385000000,2.6531250000,2.7538125000,2.7894375000,2.6861250000,2.6506875000
2.1266250000,2.3788125000,2.7123750000,2.5680000000,2.6126250000,2.8576875000,2.7453750000,2.7076875000,2.6578125000,2.6876250000,2.6278125000,2.6720625000,2.6533125000,2.6401875000,2.6538750000,2.7562500000,2.7843750000,2.6896875000,2.6535000000
2.1256875000,2.4052500000,2.7172500000,2.5659375000,2.6205000000,2.8651875000,2.7508125000,2.7146250000,2.6617500000,2.6921250000,2.6506875000,2.6746875000,2.6557500000,2.6420625000,2.6546250000,2.7596250000,2.7806250000,2.6930625000,2.6561250000
2.1285000000,2.4361875000,2.7258750000,2.5638750000,2.6287500000,2.8747500000,2.7562500000,2.7217500000,2.6662500000,2.6970000000,2.6542500000,2.6767500000,2.6580000000,2.6443125000,2.6555625000,2.7607500000,2.7956250000,2.6970000000,2.6591250000
2.1286875000,2.4697500000,2.7335625000,2.5620000000,2.6385000000,2.8815000000,2.7648750000,2.7301875000,2.6707500000,2.7016875000,2.6581875000,2.6801250000,2.6608125000,2.6467500000,2.6566875000,2.7648750000,2.7978750000,2.7013125000,2.6640000000
2.1292500000,2.5027500000,2.7416250000,2.5591875000,2.6501250000,2.8916250000,2.7731250000,2.7382500000,2.6769375000,2.7093750000,2.6626875000,2.6840625000,2.6640000000,2.6495625000,2.6580000000,2.7691875000,2.7898125000,2.7065625000,2.6664375000
2.1307500000,2.5389375000,2.7459375000,2.5573125000,2.6613750000,2.9146875000,2.7806250000,2.7478125000,2.6831250000,2.7151875000,2.6675625000,2.6887500000,2.6675625000,2.6527500000,2.6595000000,2.7733125000,2.7900000000,2.7118125000,2.6724375000
2.1318750000,2.5768125000,2.7603750000,2.5552500000,2.6735625000,2.9109375000,2.7898125000,2.7588750000,2.6891250000,2.7228750000,2.6728125000,2.6932500000,2.6711250000,2.6559375000,2.6615625000,2.7768750000,2.7800625000,2.7178125000,2.6778750000
2.1339375000,2.6143125000,2.7710625000,2.5533750000,2.6865000000,2.9231250000,2.7990000000,2.7703125000,2.6971875000,2.7305625000,2.6786250000,2.6983125000,2.6752500000,2.6568750000,2.6634375000,2.7819375000,2.7834375000,2.7243750000,2.6833125000
2.1358125000,2.6536875000,2.7780000000,2.5511250000,2.6994375000,2.9343750000,2.8100625000,2.7828750000,2.7048750000,2.7388125000,2.6848125000,2.7035625000,2.6799375000,2.6649375000,2.6647500000,2.7875625000,2.7875625000,2.7313125000,2.6898750000
2.1376875000,2.6955000000,2.7950625000,2.5485000000,2.7148125000,2.9460000000,2.8203750000,2.7961875000,2.7135000000,2.7474375000,2.6915625000,2.7093750000,2.6842500000,2.6692500000,2.6679375000,2.7928125000,2.7918750000,2.7391875000,2.6970000000
2.1388125000,2.7386250000,2.8078125000,2.5466250000,2.7301875000,2.9600625000,2.8301250000,2.8096875000,2.7223125000,2.7568125000,2.6986875000,2.7153750000,2.6902500000,2.6737500000,2.6703750000,2.7988125000,2.7963750000,2.7472500000,2.7035625000
2.1406875000,2.7808125000,2.8216875000,2.5436250000,2.7459375000,2.9694375000,2.8428750000,2.8239375000,2.7316875000,2.7665625000,2.7061875000,2.7215625000,2.6956875000,2.6786250000,2.6731875000,2.8051875000,2.7995625000,2.7558750000,2.7127500000
2.1414375000,2.8218750000,2.8365000000,2.5415625000,2.7624375000,2.9835000000,2.8552500000,2.8391250000,2.7416250000,2.7768750000,2.7142500000,2.7283125000,2.7005625000,2.6838750000,2.6754375000,2.8110000000,2.8080000000,2.7652500000,2.7210000000
2.1421875000,2.8612500000,2.8511250000,2.5396875000,2.7791250000,2.9951250000,2.8676250000,2.8545000000,2.7521250000,2.7875625000,2.7221250000,2.7352500000,2.7065625000,2.6893125000,2.6791875000,2.8171875000,2.8126875000,2.7750000000,2.7300000000
2.1438750000,2.9030625000,2.8621875000,2.5365000000,2.7967500000,3.0088125000,2.8824375000,2.8704375000,2.7628125000,2.7986250000,2.7313125000,2.7406875000,2.7125625000,2.6951250000,2.6827500000,2.8258125000,2.8179375000,2.7851250000,2.7399375000
2.1453750000,2.9446875000,2.8833750000,2.5342500000,2.8145625000,3.0219375000,2.8957500000,2.8871250000,2.7738750000,2.8091250000,2.7399375000,2.7480000000,2.7193125000,2.7009375000,2.6851875000,2.8333125000,2.8243125000,2.7956250000,2.7498750000
2.1470625000,2.9816250000,2.8985625000,2.5320000000,2.8325625000,3.0376875000,2.9096250000,2.9034375000,2.7851250000,2.8216875000,2.7493125000,2.7558750000,2.7264375000,2.7073125000,2.6898750000,2.8419375000,2.8318125000,2.8051875000,2.7609375000
2.1485625000,3.0240000000,2.9124375000,2.5305000000,2.8509375000,3.0541875000,2.9231250000,2.9210625000,2.7960000000,2.8338750000,2.7588750000,2.7646875000,2.7337500000,2.7136875000,2.6938125000,2.8501875000,2.8410000000,2.8179375000,2.7721875000
2.1511875000,3.0601875000,2.9336250000,2.5276875000,2.8698750000,3.0701250000,2.9366250000,2.9386875000,2.8081875000,2.8458750000,2.7690000000,2.7735000000,2.7414375000,2.7204375000,2.6970000000,2.8591875000,2.8440000000,2.8295625000,2.7834375000
2.1521250000,3.0961875000,2.9514375000,2.5258125000,2.8886250000,3.0877500000,2.9520000000,2.9563125000,2.8205625000,2.8588125000,2.7798750000,2.7821250000,2.7491250000,2.7271875000,2.7018750000,2.8685625000,2.8582500000,2.8417500000,2.7907500000
2.1536250000,3.1254375000,2.9688750000,2.5235625000,2.9066250000,3.1021875000,2.9677500000,2.9737500000,2.8329375000,2.8710000000,2.7903750000,2.7907500000,2.7568125000,2.7341250000,2.7061875000,2.8790625000,2.8650000000,2.8539375000,2.8068750000
2.1556875000,3.1595625000,2.9863125000,2.5209375000,2.9261250000,3.1207500000,2.9816250000,2.9913750000,2.8458750000,2.8845000000,2.8008750000,2.7999375000,2.7648750000,2.7412500000,2.7106875000,2.8878750000,2.8861875000,2.8665000000,2.8190625000
2.1575625000,3.1882500000,3.0037500000,2.5190625000,2.9443125000,3.1370625000,2.9977500000,3.0090000000,2.8578750000,2.8976250000,2.8115625000,2.8095000000,2.7729375000,2.7453750000,2.7153750000,2.8991250000,2.8867500000,2.8792500000,2.8314375000
2.1596250000,3.2197500000,3.0174375000,2.5188750000,2.9628750000,3.1426875000,3.0114375000,3.0270000000,2.8715625000,2.9107500000,2.8226250000,2.8192500000,2.7821250000,2.7560625000,2.7193125000,2.9085000000,2.8815000000,2.8921875000,2.8440000000
2.1618750000,3.2452500000,3.0391875000,2.5164375000,2.9814375000,3.1621875000,3.0258750000,3.0442500000,2.8846875000,2.9238750000,2.8336875000,2.8288125000,2.7913125000,2.7633750000,2.7249375000,2.9190000000,2.8936875000,2.9051250000,2.8567500000
2.1630000000,3.2760000000,3.0573750000,2.5149375000,2.9994375000,3.1687500000,3.0384375000,3.0616875000,2.8976250000,2.9371875000,2.8447500000,2.8391250000,2.7995625000,2.7712500000,2.7298125000,2.9283750000,2.9083125000,2.9182500000,2.8689375000
2.1665625000,3.3013125000,3.0703125000,2.5130625000,3.0174375000,3.1833750000,3.0521250000,3.0785625000,2.9116875000,2.9505000000,2.8560000000,2.8477500000,2.8083750000,2.7789375000,2.7339375000,2.9381250000,2.9071875000,2.9315625000,2.8820625000
2.1669375000,3.3290625000,3.0918750000,2.5108125000,3.0352500000,3.1998750000,3.0658125000,3.0952500000,2.9248125000,2.9634375000,2.8672500000,2.8575000000,2.8162500000,2.7868125000,2.7380625000,2.9482500000,2.9193750000,2.9441250000,2.8950000000
2.1693750000,3.3528750000,3.1087500000,2.5081875000,3.0526875000,3.2146875000,3.0806250000,3.1113750000,2.9379375000,2.9767500000,2.8785000000,2.8670625000,2.8252500000,2.7946875000,2.7442500000,2.9604375000,2.9214375000,2.9568750000,2.9079375000
