0.9310000000,0.9140909091,0.9022727273,0.8888181818,0.8862727273,0.8840000000,0.8830000000,0.9111818182,0.9311818182,0.9484545455,0.9677272727,0.8934545455,0.8938181818,0.8875454545,0.8844545455,0.8831818182,0.9107272727,0.8827272727,0.9040909091,0.9233636364,0.9600000000,0.9731818182,0.9193636364,0.9062727273,0.9431818182,0.9084545455,0.9061818182,0.9088181818,0.9050000000,0.9160909091,0.9406363636,0.9676363636,0.9790000000,0.9991818182,0.9476363636,0.9254545455,0.9186363636,0.9415454545,0.9553636364,0.9575454545,0.9170909091,0.9820000000,0.9831818182,1.0228181818,0.9707272727,1.0138181818,1.0268181818,1.0360909091,1.0285454545,1.0390909091,1.0580000000,0.9997272727,0.9707272727,0.9542727273
0.9325454545,0.9140000000,0.8895454545,0.8890909091,0.8839090909,0.8827272727,0.8824545455,0.9111818182,0.9315454545,0.9504545455,0.9699090909,0.8924545455,0.8920909091,0.8865454545,0.8844545455,0.8820909091,0.9093636364,0.8835454545,0.9028181818,0.9233636364,0.9613636364,0.9759090909,0.9200909091,0.9052727273,0.9437272727,0.9075454545,0.9035454545,0.9084545455,0.9031818182,0.9161818182,0.9436363636,0.9691818182,0.9820000000,0.9994545455,0.9487272727,0.9255454545,0.9178181818,0.9201818182,0.9551818182,0.9401818182,0.9135454545,0.9586363636,0.9580909091,1.0038181818,0.9680000000,1.0121818182,1.0161818182,1.0341818182,1.0300000000,1.0391818182,1.0194545455,0.9994545455,0.9713636364,0.9544545455
0.9319090909,0.9078181818,0.8927272727,0.8895454545,0.8841818182,0.8816363636,0.8825454545,0.9114545455,0.9345454545,0.9535454545,0.9730000000,0.8919090909,0.8912727273,0.8856363636,0.8828181818,0.8808181818,0.9087272727,0.8829090909,0.9030909091,0.9246363636,0.9649090909,0.9794545455,0.9190000000,0.9033636364,0.9469090909,0.9080000000,0.9046363636,0.9073636364,0.9027272727,0.9158181818,0.9457272727,0.9709090909,0.9823636364,1.0004545455,0.9480909091,0.9242727273,0.9184545455,0.9143636364,0.9541818182,0.9269090909,0.9108181818,0.9470000000,0.9548181818,0.9966363636,0.9687272727,1.0151818182,1.0189090909,1.0356363636,1.0312727273,1.0420000000,0.9884545455,1.0007272727,0.9725454545,0.9540909091
0.9334545455,0.9087272727,0.8932727273,0.8891818182,0.8845454545,0.8820000000,0.8821818182,0.9128181818,0.9360909091,0.9555454545,0.9743636364,0.8931818182,0.8919090909,0.8856363636,0.8828181818,0.8818181818,0.9087272727,0.8832727273,0.9030909091,0.9258181818,0.9663636364,0.9813636364,0.9193636364,0.9036363636,0.9492727273,0.9073636364,0.9039090909,0.9070000000,0.9028181818,0.9159090909,0.9471818182,0.9725454545,0.9853636364,1.0015454545,0.9474545455,0.9242727273,0.9178181818,0.9164545455,0.9540909091,0.9278181818,0.9152727273,0.9491818182,0.9574545455,0.9968181818,0.9679090909,1.0145454545,1.0277272727,1.0369090909,1.0322727273,1.0367272727,0.9920909091,1.0008181818,0.9726363636,0.9551818182
0.9333636364,0.9132727273,0.8923636364,0.8884545455,0.8841818182,0.8814545455,0.8815454545,0.9136363636,0.9367272727,0.9570909091,0.9762727273,0.8939090909,0.8923636364,0.8871818182,0.8836363636,0.8819090909,0.9094545455,0.8842727273,0.9040909091,0.9270909091,0.9688181818,0.9829090909,0.9200000000,0.9038181818,0.9500000000,0.9077272727,0.9035454545,0.9070000000,0.9039090909,0.9161818182,0.9480909091,0.9744545455,0.9869090909,1.0021818182,0.9475454545,0.9245454545,0.9187272727,0.9174545455,0.9550000000,0.9257272727,0.9160909091,0.9509090909,0.9582727273,0.9988181818,0.9680000000,1.0169090909,1.0261818182,1.0368181818,1.0204545455,1.0388181818,1.0540909091,1.0009090909,0.9728181818,0.9546363636
0.9338181818,0.9132727273,0.8890000000,0.8890909091,0.8826363636,0.8388181818,0.8823636364,0.9152727273,0.9393636364,0.9585454545,0.9775454545,0.8943636364,0.8929090909,0.8870000000,0.8841818182,0.8818181818,0.9092727273,0.8838181818,0.9045454545,0.9282727273,0.9706363636,0.9860909091,0.9194545455,0.9031818182,0.9516363636,0.9077272727,0.9041818182,0.9083636364,0.9040000000,0.9166363636,0.9490909091,0.9756363636,0.9894545455,1.0060909091,0.9474545455,0.9249090909,0.9191818182,0.9161818182,0.9511818182,0.9295454545,0.9154545455,0.9533636364,0.9545454545,1.0039090909,0.9689090909,1.0185454545,1.0275454545,1.0391818182,1.0298181818,1.0405454545,1.0512727273,1.0010909091,0.9738181818,0.9545454545
0.9347272727,0.9131818182,0.8908181818,0.8894545455,0.8841818182,0.8760000000,0.8819090909,0.9165454545,0.9410909091,0.9611818182,0.9795454545,0.8942727273,0.8925454545,0.8875454545,0.8841818182,0.8822727273,0.9086363636,0.8849090909,0.9053636364,0.9293636364,0.9720909091,0.9873636364,0.9193636364,0.9039090909,0.9531818182,0.9078181818,0.9040909091,0.9077272727,0.9042727273,0.9172727273,0.9501818182,0.9768181818,0.9899090909,1.0097272727,0.9486363636,0.9240909091,0.9200000000,0.9170000000,0.9522727273,0.9298181818,0.9092727273,0.9537272727,0.9582727273,1.0026363636,0.9682727273,1.0139090909,1.0300000000,1.0410909091,1.0369090909,1.0488181818,1.0553636364,1.0012727273,0.9736363636,0.9537272727
0.9348181818,0.9130909091,0.8971818182,0.8889090909,0.8846363636,0.8820000000,0.8825454545,0.9174545455,0.9427272727,0.9625454545,0.9824545455,0.8958181818,0.8926363636,0.8874545455,0.8840909091,0.8820909091,0.9096363636,0.8850000000,0.9061818182,0.9304545455,0.9749090909,0.9913636364,0.9189090909,0.9029090909,0.9554545455,0.9081818182,0.9049090909,0.9083636364,0.9043636364,0.9182727273,0.9520909091,0.9794545455,0.9898181818,1.0111818182,0.9487272727,0.9249090909,0.9192727273,0.9183636364,0.9380000000,0.9300000000,0.9137272727,0.9537272727,0.9580000000,1.0038181818,0.9686363636,1.0177272727,1.0316363636,1.0444545455,1.0372727273,1.0516363636,1.0614545455,1.0016363636,0.9732727273,0.9541818182
0.9349090909,0.9130000000,0.8974545455,0.8890000000,0.8792727273,0.8783636364,0.8814545455,0.9190000000,0.9451818182,0.9660909091,0.9857272727,0.8962727273,0.8915454545,0.8874545455,0.8842727273,0.8818181818,0.9092727273,0.8854545455,0.9077272727,0.9329090909,0.9786363636,0.9943636364,0.9195454545,0.9041818182,0.9581818182,0.9084545455,0.9039090909,0.9077272727,0.9040909091,0.9186363636,0.9537272727,0.9821818182,0.9977272727,1.0176363636,0.9491818182,0.9262727273,0.9187272727,0.9206363636,0.9359090909,0.9286363636,0.9124545455,0.9535454545,0.9570000000,1.0046363636,0.9695454545,1.0178181818,1.0214545455,1.0453636364,1.0270000000,1.0560000000,1.0501818182,1.0017272727,0.9740000000,0.9553636364
0.9359090909,0.9130000000,0.8970909091,0.8887272727,0.8609090909,0.8406363636,0.8830909091,0.9220000000,0.9481818182,0.9703636364,0.9910000000,0.8970000000,0.8918181818,0.8870000000,0.8841818182,0.8825454545,0.9092727273,0.8858181818,0.9080909091,0.9356363636,0.9832727273,0.9991818182,0.9196363636,0.9040000000,0.9620000000,0.9086363636,0.9044545455,0.9086363636,0.9043636364,0.9200909091,0.9563636364,0.9865454545,1.0030909091,1.0235454545,0.9494545455,0.9240909091,0.9190000000,0.9189090909,0.9472727273,0.9317272727,0.9167272727,0.9553636364,0.9570000000,1.0073636364,0.9703636364,1.0168181818,1.0373636364,1.0510909091,1.0275454545,1.0593636364,1.0577272727,1.0013636364,0.9748181818,0.9552727273
0.9380000000,0.9138181818,0.8924545455,0.8890909091,0.8850000000,0.8739090909,0.8839090909,0.9252727273,0.9545454545,0.9771818182,0.9990909091,0.8985454545,0.8923636364,0.8874545455,0.8844545455,0.8826363636,0.9093636364,0.8863636364,0.9103636364,0.9397272727,0.9914545455,1.0060000000,0.9197272727,0.9040909091,0.9683636364,0.9085454545,0.9041818182,0.9078181818,0.9005454545,0.9221818182,0.9600909091,0.9908181818,1.0098181818,1.0315454545,0.9489090909,0.9252727273,0.9189090909,0.9181818182,0.9535454545,0.9321818182,0.9156363636,0.9523636364,0.9600000000,1.0105454545,0.9700909091,1.0250909091,1.0398181818,1.0545454545,1.0374545455,1.0690000000,1.0917272727,1.0024545455,0.9737272727,0.9555454545
0.9398181818,0.9142727273,0.8977272727,0.8838181818,0.8818181818,0.8826363636,0.8834545455,0.9310000000,0.9620909091,0.9833636364,1.0100000000,0.9016363636,0.8929090909,0.8867272727,0.8841818182,0.8820909091,0.9099090909,0.8871818182,0.9130909091,0.9456363636,0.9959090909,1.0175454545,0.9203636364,0.9040909091,0.9764545455,0.9142727273,0.9052727273,0.9060000000,0.9007272727,0.9328181818,0.9640909091,0.9972727273,1.0199090909,1.0428181818,0.9497272727,0.9248181818,0.9143636364,0.9184545455,0.9340000000,0.9327272727,0.9110909091,0.9532727273,0.9623636364,1.0105454545,0.9699090909,1.0253636364,1.0451818182,1.0632727273,1.0526363636,1.0828181818,1.0971818182,1.0135454545,0.9763636364,0.9562727273
0.9420000000,0.9178181818,0.8970000000,0.8852727273,0.8836363636,0.8796363636,0.8862727273,0.9369090909,0.9708181818,0.9965454545,1.0246363636,0.9000000000,0.8926363636,0.8849090909,0.8824545455,0.8848181818,0.9139090909,0.8880909091,0.9155454545,0.9515454545,1.0117272727,1.0313636364,0.9215454545,0.8938181818,0.9945454545,0.9198181818,0.8971818182,0.9007272727,0.8995454545,0.9424545455,0.9685454545,1.0067272727,1.0324545455,1.0574545455,0.9491818182,0.9252727273,0.9205454545,0.9250000000,0.9338181818,0.9324545455,0.9101818182,0.9550909091,0.9654545455,1.0140909091,0.9704545455,1.0356363636,1.0439090909,1.0750000000,1.0712727273,1.0966363636,1.1159090909,1.0143636364,0.9769090909,0.9562727273
0.9404545455,0.9223636364,0.8984545455,0.8910000000,0.8811818182,0.8879090909,0.8833636364,0.9456363636,0.9834545455,1.0081818182,1.0417272727,0.9075454545,0.8958181818,0.8865454545,0.8818181818,0.8848181818,0.9177272727,0.8890909091,0.9196363636,0.9543636364,1.0297272727,1.0581818182,0.9274545455,0.9008181818,1.0129090909,0.9156363636,0.9057272727,0.9075454545,0.8977272727,0.9550000000,0.9715454545,1.0182727273,1.0472727273,1.0754545455,0.9499090909,0.9248181818,0.9179090909,0.9539090909,0.9366363636,0.9342727273,0.9160909091,0.9595454545,0.9680909091,1.0185454545,0.9704545455,1.0426363636,1.0644545455,1.0884545455,1.0885454545,1.1103636364,1.1413636364,1.0164545455,0.9732727273,0.9580000000
0.9437272727,0.9074545455,0.8908181818,0.8995454545,0.8747272727,0.8917272727,0.8846363636,0.9532727273,0.9958181818,1.0182727273,1.0670000000,0.9100909091,0.8923636364,0.8868181818,0.8857272727,0.8850909091,0.9210909091,0.8903636364,0.9230000000,0.9606363636,1.0420000000,1.0685454545,0.9221818182,0.8898181818,1.0103636364,0.9099090909,0.9051818182,0.9084545455,0.9099090909,0.9558181818,0.9826363636,1.0275454545,1.0664545455,1.0967272727,0.9494545455,0.9039090909,0.9190000000,0.9547272727,0.9335454545,0.9345454545,0.9171818182,0.9591818182,0.9723636364,1.0225454545,0.9740000000,1.0500909091,1.0787272727,1.1040000000,1.1081818182,1.1294545455,1.1548181818,1.0098181818,0.9775454545,0.9593636364
0.9506363636,0.9102727273,0.8957272727,0.8991818182,0.8717272727,0.8718181818,0.8797272727,0.9592727273,1.0064545455,1.0386363636,1.0916363636,0.9108181818,0.9056363636,0.8966363636,0.8891818182,0.8828181818,0.9145454545,0.8980909091,0.9314545455,0.9657272727,1.0689090909,1.1013636364,0.9210909091,0.8906363636,1.0265454545,0.9083636364,0.9056363636,0.9093636364,0.9131818182,0.9580909091,0.9992727273,1.0386363636,1.0880000000,1.1194545455,0.9504545455,0.9016363636,0.9194545455,0.9550000000,0.9342727273,0.9351818182,0.9153636364,0.9594545455,0.9756363636,1.0281818182,0.9752727273,1.0604545455,1.0897272727,1.1230000000,1.1271818182,1.1496363636,1.1815454545,1.0141818182,0.9753636364,0.9617272727
0.9541818182,0.9050000000,0.8982727273,0.8933636364,0.8704545455,0.8572727273,0.8901818182,0.9725454545,1.0339090909,1.0635454545,1.1200909091,0.9110000000,0.8983636364,0.8910909091,0.8930909091,0.8836363636,0.9105454545,0.9001818182,0.9256363636,0.9840000000,1.0897272727,1.1263636364,0.9210909091,0.8945454545,1.0469090909,0.9091818182,0.9054545455,0.9098181818,0.9119090909,0.9551818182,1.0165454545,1.0615454545,1.1110909091,1.1484545455,0.9504545455,0.9013636364,0.9200000000,0.9554545455,0.9362727273,0.9334545455,0.9181818182,0.9614545455,0.9797272727,1.0367272727,0.9754545455,1.0727272727,1.1030000000,1.1341818182,1.1476363636,1.1752727273,1.1990000000,1.0122727273,0.9753636364,0.9636363636
0.9595454545,0.9123636364,0.8937272727,0.8965454545,0.8687272727,0.8832727273,0.8867272727,0.9931818182,1.0604545455,1.0916363636,1.1436363636,0.9139090909,0.8946363636,0.8866363636,0.8924545455,0.8870000000,0.9116363636,0.9090909091,0.9436363636,1.0210909091,1.1177272727,1.1586363636,0.9207272727,0.8970000000,1.0728181818,0.9080909091,0.9049090909,0.9105454545,0.9116363636,0.9552727273,1.0330000000,1.0936363636,1.1386363636,1.1798181818,0.9513636364,0.9016363636,0.9199090909,0.9537272727,0.9329090909,0.9346363636,0.9172727273,0.9652727273,0.9824545455,1.0448181818,0.9773636364,1.0860000000,1.1179090909,1.1571818182,1.1760909091,1.2065454545,1.2499090909,1.0119090909,0.9780909091,0.9648181818
0.9624545455,0.9196363636,0.9036363636,0.8899090909,0.8704545455,0.8779090909,0.8850000000,1.0102727273,1.0840000000,1.1242727273,1.1749090909,0.9228181818,0.8922727273,0.8879090909,0.8920909091,0.8863636364,0.9115454545,0.9101818182,0.9521818182,1.0299090909,1.1523636364,1.1872727273,0.9127272727,0.8995454545,1.0968181818,0.9094545455,0.9050909091,0.9120909091,0.9176363636,0.9631818182,1.0504545455,1.1178181818,1.1697272727,1.2133636364,0.9514545455,0.9030909091,0.9201818182,0.9548181818,0.9338181818,0.9364545455,0.9130000000,0.9639090909,0.9894545455,1.0541818182,0.9772727273,1.0973636364,1.1350000000,1.1873636364,1.2025454545,1.2411818182,1.2815454545,1.0080000000,0.9788181818,0.9682727273
0.9752727273,0.9160909091,0.9038181818,0.8920909091,0.8810909091,0.8733636364,0.8876363636,1.0279090909,1.1069090909,1.1594545455,1.2122727273,0.9398181818,0.8916363636,0.8896363636,0.8848181818,0.8860000000,0.9120000000,0.9053636364,0.9595454545,1.0469090909,1.1803636364,1.2238181818,0.9050000000,0.9044545455,1.1232727273,0.9097272727,0.9076363636,0.9128181818,0.9189090909,0.9711818182,1.0670909091,1.1439090909,1.2017272727,1.2500000000,0.9511818182,0.9030000000,0.9209090909,0.9558181818,0.9325454545,0.9367272727,0.9171818182,0.9652727273,0.9949090909,1.0632727273,0.9786363636,1.1050909091,1.1549090909,1.2127272727,1.2309090909,1.2700000000,1.3170909091,1.0091818182,0.9783636364,0.9676363636
0.9871818182,0.9214545455,0.8950000000,0.8883636364,0.8825454545,0.8786363636,0.8900909091,1.0486363636,1.1330909091,1.2015454545,1.2492727273,0.9623636364,0.8935454545,0.8880000000,0.8871818182,0.8872727273,0.9118181818,0.9058181818,0.9674545455,1.0630000000,1.2133636364,1.2629090909,0.9224545455,0.9028181818,1.1504545455,0.9104545455,0.9052727273,0.9120000000,0.9220909091,0.9794545455,1.0882727273,1.1716363636,1.2345454545,1.2871818182,0.9521818182,0.9030909091,0.9200909091,0.9548181818,0.9346363636,0.9354545455,0.9150000000,0.9673636364,1.0001818182,1.0733636364,0.9795454545,1.1190909091,1.1744545455,1.2385454545,1.2630000000,1.3010000000,1.3553636364,1.0114545455,0.9795454545,0.9708181818
0.9924545455,0.9151818182,0.9010909091,0.8902727273,0.8915454545,0.8896363636,0.8975454545,1.0694545455,1.1608181818,1.2472727273,1.2890909091,0.9684545455,0.8935454545,0.8878181818,0.8861818182,0.8874545455,0.9157272727,0.9127272727,0.9790909091,1.0851818182,1.2478181818,1.3030909091,0.9237272727,0.9037272727,1.1800909091,0.9132727273,0.9058181818,0.9148181818,0.9238181818,0.9888181818,1.1093636364,1.1996363636,1.2700000000,1.3249090909,0.9523636364,0.9022727273,0.9230909091,0.9549090909,0.9345454545,0.9391818182,0.9176363636,0.9720909091,1.0052727273,1.0827272727,0.9807272727,1.1385454545,1.1950909091,1.2706363636,1.2943636364,1.3450000000,1.3911818182,1.0105454545,0.9781818182,0.9746363636
0.9995454545,0.9148181818,0.9016363636,0.8933636364,0.8958181818,0.8875454545,0.8955454545,1.0922727273,1.1890909091,1.2777272727,1.3260000000,0.9720909091,0.8941818182,0.8877272727,0.8888181818,0.8888181818,0.9138181818,0.9146363636,0.9913636364,1.1099090909,1.2833636364,1.3388181818,0.9247272727,0.9060000000,1.2120909091,0.9132727273,0.9084545455,0.9136363636,0.9260909091,0.9999090909,1.1326363636,1.2300000000,1.3041818182,1.3640000000,0.9531818182,0.9026363636,0.9233636364,0.9552727273,0.9363636364,0.9384545455,0.9166363636,0.9716363636,1.0128181818,1.0941818182,0.9840000000,1.1661818182,1.2172727273,1.2999090909,1.3269090909,1.3763636364,1.4181818182,1.0141818182,0.9794545455,0.9775454545
1.0086363636,0.9150000000,0.9019090909,0.8920000000,0.8897272727,0.8928181818,0.9029090909,1.1135454545,1.2206363636,1.3045454545,1.3636363636,0.9827272727,0.8940000000,0.8896363636,0.8884545455,0.8900000000,0.9145454545,0.9196363636,1.0018181818,1.1343636364,1.3166363636,1.3791818182,0.9240000000,0.9040000000,1.2424545455,0.9125454545,0.9074545455,0.9150909091,0.9286363636,1.0118181818,1.1525454545,1.2598181818,1.3401818182,1.4043636364,0.9532727273,0.9040909091,0.9238181818,0.9558181818,0.9373636364,0.9398181818,0.9184545455,0.9762727273,1.0197272727,1.1288181818,0.9860000000,1.1808181818,1.2398181818,1.3292727273,1.3581818182,1.4146363636,1.4736363636,1.0134545455,0.9805454545,0.9810909091
1.0174545455,0.9169090909,0.9020909091,0.8910000000,0.8752727273,0.8914545455,0.9070909091,1.1361818182,1.2501818182,1.3393636364,1.4016363636,0.9923636364,0.8933636364,0.8895454545,0.8896363636,0.8913636364,0.9143636364,0.9250000000,1.0123636364,1.1579090909,1.3540909091,1.4169090909,0.9254545455,0.9062727273,1.2731818182,0.9131818182,0.9068181818,0.9184545455,0.9326363636,1.0232727273,1.1763636364,1.2920909091,1.3770000000,1.4431818182,0.9540000000,0.9050000000,0.9297272727,0.9571818182,0.9771818182,0.9374545455,0.9180909091,0.9779090909,1.0263636364,1.1479090909,0.9887272727,1.2020000000,1.2638181818,1.3598181818,1.3907272727,1.4552727273,1.5037272727,1.0153636364,0.9823636364,0.9856363636
1.0234545455,0.9152727273,0.9007272727,0.8930000000,0.8872727273,0.8927272727,0.9085454545,1.1580909091,1.2821818182,1.3738181818,1.4401818182,1.0043636364,0.8951818182,0.8902727273,0.8887272727,0.8917272727,0.9178181818,0.9274545455,1.0244545455,1.1778181818,1.3897272727,1.4569090909,0.9252727273,0.9062727273,1.3055454545,0.9144545455,0.9076363636,0.9180909091,0.9350909091,1.0345454545,1.2010909091,1.3216363636,1.4129090909,1.4800000000,0.9545454545,0.9045454545,0.9296363636,0.9570000000,0.9780000000,0.9423636364,0.9186363636,0.9828181818,1.0306363636,1.1568181818,0.9910000000,1.2170909091,1.2862727273,1.3893636364,1.4251818182,1.4902727273,1.5447272727,1.0175454545,0.9821818182,0.9889090909
1.0348181818,0.9135454545,0.9013636364,0.8932727273,0.8906363636,0.8807272727,0.9134545455,1.1820909091,1.3120000000,1.4101818182,1.4774545455,1.0164545455,0.8934545455,0.8921818182,0.8895454545,0.8927272727,0.9161818182,0.9332727273,1.0377272727,1.2010000000,1.4258181818,1.4940909091,0.9240909091,0.9066363636,1.3376363636,0.9147272727,0.9090000000,0.9187272727,0.9382727273,1.0476363636,1.2233636364,1.3511818182,1.4474545455,1.5166363636,0.9559090909,0.9040909091,0.9332727273,0.9581818182,0.9786363636,0.9432727273,0.9192727273,0.9850000000,1.0387272727,1.1693636364,0.9927272727,1.2362727273,1.3061818182,1.4187272727,1.4583636364,1.5263636364,1.5839090909,1.0203636364,0.9847272727,0.9922727273
