0.1118948460,0.8589375000
0.2132241726,0.8527500000
0.3153929710,0.8546250000
0.4098756313,0.9031875000
0.5142984390,0.8439375000
0.6155643463,0.8370000000
0.7167384624,0.8323125000
0.8181385994,0.8274375000
0.9105160236,0.8885625000
1.0143520832,0.8902500000
1.1181263924,0.8259375000
1.2109754086,0.8863125000
1.3124427795,0.8827500000
1.4134905338,0.8251875000
1.5166537762,0.8236875000
1.6107032299,0.8810625000
1.7152144909,0.8169375000
1.8107266426,0.8756250000
1.9148490429,0.8805000000
2.0191745758,0.8730000000
2.1128072739,0.8214375000
2.2140712738,0.8272500000
2.3146414757,0.8780625000
2.4166357517,0.8786250000
2.5105690956,0.8786250000
2.6136810780,0.8255625000
2.7097713947,0.8776875000
2.8126463890,0.8771250000
2.9155023098,0.8790000000
3.0184149742,0.8773125000
3.1125531197,0.8758125000
3.2132148743,0.8846250000
3.3168139458,0.8752500000
3.4171926975,0.8788125000
3.5175213814,0.8791875000
3.6101071835,0.8823750000
3.7125000954,0.8808750000
3.8143191338,0.8797500000
3.9164590836,0.8784375000
4.0093960762,0.8188125000
4.1126513481,0.8120625000
4.2155728340,0.8716875000
4.3160188198,0.8724375000
4.4164094925,0.8733750000
4.5173349380,0.8272500000
4.6101679802,0.8769375000
4.7132632732,0.8250000000
4.8166193962,0.8191875000
4.9100999832,0.8743125000
5.0193521976,0.8233125000
5.1177797318,0.8677500000
5.2114379406,0.8733750000
5.3150584698,0.8668125000
5.4098610878,0.8746875000
5.5167918205,0.8681250000
5.6164617538,0.8266875000
5.7111086845,0.8788125000
5.8149840832,0.8225625000
5.9186878204,0.8131875000
6.0128188133,0.8791875000
6.1174085140,0.8692500000
6.2131500244,0.8805000000
6.3176200390,0.8701875000
6.4115741253,0.8780625000
6.5166962147,0.8182500000
6.6100320816,0.8790000000
6.7096927166,0.8771250000
6.8160710335,0.8272500000
6.9123106003,0.8760000000
7.0177569389,0.8263125000
7.1127424240,0.8746875000
7.2151484489,0.8797500000
7.3174722195,0.8745000000
7.4108355045,0.8778750000
7.5150480270,0.8827500000
7.6110966206,0.8280000000
7.7139825821,0.8248125000
7.8184790611,0.8840625000
7.9133350849,0.8780625000
8.0123035908,0.8763750000
8.1115884781,0.8246250000
8.2169682980,0.8313750000
8.3099300861,0.8836875000
8.4125494957,0.8820000000
8.5152895451,0.8302500000
8.6096403599,0.8889375000
8.7133817673,0.8874375000
8.8175058365,0.8836875000
8.9114890099,0.8257500000
9.0152087212,0.8227500000
9.1104314327,0.8769375000
9.2129948139,0.8778750000
9.3156969547,0.8803125000
9.4177181721,0.8313750000
9.5102500916,0.8885625000
9.6141343117,0.8857500000
9.7180953026,0.8330625000
9.8121912479,0.8851875000
9.9187498093,0.8775000000
10.0195047855,0.8805000000
10.1150908470,0.8816250000
10.2182471752,0.8853750000
10.3114981651,0.8878125000
10.4141356945,0.8364375000
10.5149567127,0.8895000000
10.6157329082,0.8859375000
10.7117419243,0.8921250000
10.8151323795,0.8902500000
10.9184677601,0.8872500000
11.0128135681,0.8366250000
11.1164102554,0.8878125000
11.2193071842,0.8733750000
11.3177795410,0.8821875000
11.4110183716,0.8866875000
11.5137078762,0.8325000000
11.6177492142,0.8240625000
11.7137620449,0.8823750000
11.8173115253,0.8887500000
11.9120101929,0.8251875000
12.0116100311,0.8850000000
12.1152188778,0.8814375000
12.2177093029,0.8844375000
12.3180694580,0.8863125000
12.4104130268,0.8874375000
12.5137186050,0.8917500000
12.6176803112,0.8868750000
12.7110404968,0.8951250000
12.8137013912,0.8940000000
12.9166960716,0.8311875000
13.0111820698,0.8827500000
13.1109411716,0.8885625000
13.2123930454,0.8878125000
13.3158380985,0.8881875000
13.4095602036,0.8887500000
13.5126581192,0.8910000000
13.6145701408,0.8940000000
13.7169539928,0.8448750000
13.8112957478,0.8919375000
13.9145565033,0.8983125000
14.0167622566,0.8962500000
14.1140491962,0.8407500000
14.2144367695,0.8947500000
14.3146984577,0.8934375000
14.4150204659,0.8945625000
14.5157902241,0.8960625000
14.6175649166,0.8388750000
14.7109634876,0.8938125000
14.8131065369,0.9005625000
14.9153468609,0.8990625000
15.0176775455,0.9000000000
15.1109421253,0.8411250000
15.2113900185,0.8977500000
15.3118009567,0.8958750000
15.4122226238,0.8970000000
15.5135653019,0.9045000000
15.6167912483,0.8398125000
15.7101466656,0.8966250000
15.8124275208,0.8938125000
15.9150948524,0.8988750000
16.0177388191,0.8971875000
16.1117684841,0.8958750000
16.2129631042,0.8392500000
16.3135249615,0.8962500000
16.4139480591,0.8951250000
16.5149681568,0.9009375000
16.6174178123,0.9050625000
16.7105143070,0.8510625000
16.8128259182,0.8381250000
16.9152050018,0.8340000000
17.0178217888,0.8306250000
17.1122090816,0.8857500000
17.2126002312,0.8874375000
17.3130898476,0.8887500000
17.4135005474,0.8904375000
17.5142254829,0.8917500000
17.6169893742,0.8938125000
17.7103922367,0.8420625000
17.8130145073,0.9003750000
17.9157085419,0.8951250000
18.0184955597,0.9031875000
18.1132862568,0.8913750000
18.2137935162,0.8975625000
18.3142998219,0.8908125000
18.4148118496,0.8975625000
18.5153205395,0.8911875000
18.6179437637,0.9050625000
18.7113826275,0.9003750000
18.8138468266,0.9061875000
18.9163374901,0.8452500000
19.0096716881,0.9063750000
19.1130516529,0.8947500000
19.2150928974,0.9009375000
19.3156664371,0.8941875000
19.4162309170,0.9000000000
19.5175909996,0.8992500000
19.6109502316,0.9076875000
19.7136113644,0.9030000000
19.8160638809,0.8536875000
19.9186594486,0.9043125000
