0.1280622482,1.081875,0.53625,0.5368125,,,1.07475,1.083,1.0846875
0.2279286385,1.0820625,0.538125,0.535125,,,1.07475,1.083,1.084875
0.3275778294,1.0820625,0.538125,0.5355,,,1.07475,1.0828125,1.084875
0.4275605679,1.0820625,0.5383125,0.535875,,,1.07475,1.0828125,1.0846875
0.5277645588,1.0820625,0.5386875,0.5360625,,,1.07475,1.0828125,1.0846875
0.6275308132,1.0820625,0.5385,0.5353125,,,1.0749375,1.083,1.0846875
0.727599144,1.081875,0.538875,0.53475,,,1.07475,1.0828125,1.0846875
0.827559948,1.0820625,0.538875,0.53475,,,1.07475,1.083,1.084875
0.9275696278,1.0820625,0.538125,0.5356875,,,1.0749375,1.0828125,1.0846875
1.0275774002,1.0820625,0.5390625,0.535125,,,1.0749375,1.0828125,1.084875
1.1281147003,1.0820625,0.5385,0.535875,,,1.0749375,1.0828125,1.084875
1.2276809216,1.0820625,0.538875,0.535125,,,1.07475,1.0828125,1.0846875
1.3278508186,1.0820625,0.53775,0.5355,,,1.0749375,1.0828125,1.0846875
1.4278149605,1.081875,0.5385,0.535875,,,1.0749375,1.0828125,1.0846875
1.5276110172,1.0820625,0.5385,0.535875,,,1.0749375,1.0828125,1.084875
1.6275985241,1.0820625,0.5386875,0.5349375,,,1.0749375,1.0828125,1.084875
1.7277505398,1.081875,0.538125,0.5355,,,1.0749375,1.083,1.0846875
1.8276927471,1.0820625,0.5385,0.535875,,,1.0749375,1.0828125,1.0846875
1.9277207851,1.0820625,0.5386875,0.53475,,,1.0749375,1.083,1.0846875
2.0277674198,1.0820625,0.5386875,0.534375,,,1.0749375,1.0828125,1.0846875
2.1279900074,1.0820625,0.5385,0.535125,,,1.0749375,1.0828125,1.084875
2.2277588844,1.0820625,0.5383125,0.5356875,,,1.0749375,1.083,1.084875
2.3278045654,1.0820625,0.5379375,0.535875,,,1.0749375,1.0828125,1.0846875
2.4276912212,1.0820625,0.5383125,0.535875,,,1.0749375,1.083,1.0846875
2.5285718441,1.0820625,0.538125,0.5360625,,,1.0749375,1.0828125,1.084875
2.627831459,1.0820625,0.5386875,0.535125,,,1.075125,1.0828125,1.0846875
2.7277789116,1.0820625,0.5386875,0.5360625,,,1.075125,1.0828125,1.0846875
2.8276598454,1.0820625,0.5375625,0.53475,,,1.075125,1.083,1.0846875
2.927752018,1.0820625,0.5383125,0.53475,,,1.075125,1.083,1.0846875
3.027525425,1.081875,0.538875,0.535125,,,1.075125,1.083,1.084875
3.1278479099,1.0820625,0.5385,0.535125,,,1.075125,1.083,1.0846875
3.2278006077,1.0820625,0.5383125,0.534375,,,1.075125,1.0828125,1.0846875
3.3275353909,1.0820625,0.538875,0.535125,,,1.075125,1.0828125,1.084875
3.4275529385,1.0820625,0.5379375,0.535875,,,1.075125,1.0828125,1.0846875
3.5275478363,1.0820625,0.538875,0.5355,,,1.075125,1.083,1.0846875
3.6276102066,1.08225,0.538875,0.535125,,,1.075125,1.083,1.084875
3.72772789,1.0820625,0.5385,0.5355,,,1.0753125,1.083,1.0846875
3.8277509212,1.08225,0.538875,0.5356875,,,1.0753125,1.083,1.084875
3.9276642799,1.0820625,0.5383125,0.5355,,,1.075125,1.083,1.084875
4.0275962353,1.0820625,0.5386875,0.53475,,,1.0753125,1.083,1.0846875
