3.0356612206,1.0237500000
3.1860103607,1.0237500000
3.3294498920,1.0237500000
3.4771435261,1.0237500000
3.6280932426,1.0237500000
3.7714161873,1.0237500000
3.9125068188,1.0237500000
4.0548763275,1.0235625000
4.2062397003,1.0235625000
4.3546180725,1.0235625000
4.5077140331,1.0235625000
4.6497375965,1.0235625000
4.7920200825,1.0235625000
4.9351806641,1.0233750000
5.0838761330,1.0233750000
5.2270677090,1.0233750000
5.3710107803,1.0233750000
5.5153789520,1.0233750000
5.6600930691,1.0233750000
5.8047392368,1.0233750000
5.9499111176,1.0231875000
6.1001112461,1.0231875000
6.2438840866,1.0231875000
6.3874762058,1.0231875000
6.5314698219,1.0231875000
6.6756772995,1.0231875000
6.8199021816,1.0230000000
6.9719998837,1.0230000000
7.1175906658,1.0230000000
7.2635982037,1.0230000000
7.4094486237,1.0228125000
7.5637385845,1.0228125000
7.7044074535,1.0228125000
7.8450791836,1.0228125000
7.9859867096,1.0228125000
8.1268832684,1.0228125000
8.2674720287,1.0228125000
8.4084577560,1.0226250000
8.5560312271,1.0226250000
8.6969537735,1.0226250000
8.8374986649,1.0224375000
8.9861698151,1.0226250000
9.1276502609,1.0224375000
9.2691071033,1.0224375000
9.4111216068,1.0224375000
9.5531926155,1.0224375000
9.6951651573,1.0224375000
9.8369994164,1.0224375000
9.9795703888,1.0222500000
10.1300077438,1.0222500000
10.2724545002,1.0222500000
10.4149870872,1.0222500000
10.5577704906,1.0222500000
10.7003827095,1.0220625000
10.8510437012,1.0222500000
10.9939436913,1.0222500000
11.1372556686,1.0222500000
11.2806408405,1.0220625000
11.4237852097,1.0220625000
11.5669727325,1.0220625000
11.7100365162,1.0220625000
11.8535788059,1.0218750000
12.0060198307,1.0220625000
12.1501424313,1.0218750000
12.2944989204,1.0218750000
12.4384520054,1.0218750000
12.5824029446,1.0218750000
12.7266182899,1.0218750000
12.8710618019,1.0218750000
13.0205650330,1.0218750000
13.1654689312,1.0216875000
13.3191628456,1.0216875000
13.4638290405,1.0216875000
13.6087598801,1.0216875000
13.7533519268,1.0215000000
13.9067888260,1.0216875000
14.0511839390,1.0215000000
14.1959547997,1.0215000000
14.3406209946,1.0215000000
14.4849987030,1.0215000000
14.6289091110,1.0215000000
14.7731792927,1.0215000000
14.9181365967,1.0213125000
15.0730111599,1.0213125000
15.2180464268,1.0213125000
15.3630363941,1.0213125000
15.5054974556,1.0213125000
15.6482622623,1.0213125000
15.7914535999,1.0211250000
15.9448637962,1.0211250000
16.0880732536,1.0209375000
16.2413167953,1.0209375000
16.3847024441,1.0209375000
16.5284554958,1.0211250000
16.6719865799,1.0211250000
16.8151576519,1.0211250000
16.9582209587,1.0211250000
17.1012790203,1.0209375000
17.2444069386,1.0209375000
17.3877065182,1.0209375000
17.5318489075,1.0209375000
17.6754879951,1.0207500000
17.8273520470,1.0209375000
17.9700331688,1.0209375000
18.1125791073,1.0209375000
18.2552275658,1.0211250000
18.3977372646,1.0213125000
18.5406267643,1.0215000000
18.6832756996,1.0218750000
18.8260715008,1.0220625000
18.9689023495,1.0226250000
19.1117136478,1.0230000000
19.2543120384,1.0233750000
19.3971810341,1.0239375000
19.5507302284,1.0246875000
19.6999940872,1.0254375000
19.8492436409,1.0261875000
19.9995996952,1.0269375000
20.1510231495,1.0278750000
20.3022992611,1.0288125000
20.4540848732,1.0295625000
20.6062142849,1.0306875000
20.7581958771,1.0316250000
20.9109187126,1.0327500000
21.1236934662,1.0340625000
21.2755334377,1.0351875000
21.4263660908,1.0363125000
21.5789821148,1.0374375000
21.7323732376,1.0385625000
21.8859891891,1.0396875000
22.0399055481,1.0408125000
22.1940104961,1.0419375000
22.3481619358,1.0430625000
22.5030553341,1.0441875000
22.6576673985,1.0455000000
22.8128588200,1.0466250000
22.9681868553,1.0477500000
23.1241860390,1.0490625000
23.2780609131,1.0501875000
23.4325711727,1.0513125000
23.5867202282,1.0524375000
23.7413129807,1.0537500000
23.8960001469,1.0548750000
24.0515124798,1.0560000000
24.2064979076,1.0571250000
24.3617813587,1.0584375000
24.5128617287,1.0593750000
24.6636147499,1.0606875000
24.8149087429,1.0618125000
24.9655463696,1.0629375000
25.1164917946,1.0638750000
25.2674221992,1.0650000000
25.4187736511,1.0661250000
25.5706050396,1.0672500000
25.7224681377,1.0683750000
25.8750970364,1.0693125000
26.0270571709,1.0704375000
26.1790163517,1.0715625000
26.3314650059,1.0726875000
26.4835739136,1.0736250000
26.6359124184,1.0747500000
26.7880215645,1.0756875000
26.9409337044,1.0768125000
27.0934519768,1.0777500000
27.2467217445,1.0788750000
27.4003713131,1.0798125000
27.5537269115,1.0809375000
27.7073729038,1.0818750000
27.8609516621,1.0830000000
28.0149390697,1.0837500000
28.1690690517,1.0848750000
28.3229613304,1.0858125000
28.4765403271,1.0867500000
28.6302473545,1.0878750000
28.7846896648,1.0888125000
28.9392962456,1.0897500000
29.0938501358,1.0906875000
29.2487883568,1.0916250000
29.4034690857,1.0925625000
29.5579028130,1.0935000000
29.7130384445,1.0944375000
29.8678343296,1.0953750000
30.0232067108,1.0963125000
30.1784942150,1.0972500000
30.3349792957,1.0981875000
30.4911103249,1.0991250000
30.6471295357,1.1000625000
30.8030056953,1.1010000000
30.9588942528,1.1017500000
31.1156361103,1.1028750000
31.2723484039,1.1036250000
31.4292643070,1.1047500000
31.5858535767,1.1056875000
31.7428474426,1.1064375000
31.9007284641,1.1073750000
32.0583443642,1.1083125000
32.2154302597,1.1092500000
32.3724386692,1.1101875000
32.5295760632,1.1111250000
32.6870744228,1.1120625000
32.8443522453,1.1130000000
33.0016047955,1.1137500000
33.1598179340,1.1146875000
33.3180346489,1.1156250000
33.4750323296,1.1163750000
33.6323080063,1.1173125000
33.7903017998,1.1182500000
33.9486482143,1.1190000000
34.1063597202,1.1199375000
34.2642762661,1.1208750000
34.4217958450,1.1216250000
34.5794947147,1.1223750000
34.7370955944,1.1233125000
34.8943440914,1.1242500000
35.0525386333,1.1250000000
35.2110280991,1.1259375000
35.3693690300,1.1268750000
35.5275280476,1.1274375000
35.6860158443,1.1285625000
35.8444814682,1.1293125000
36.0105128288,1.1300625000
36.1691591740,1.1310000000
36.3276705742,1.1317500000
36.4862332344,1.1325000000
36.6447811127,1.1334375000
36.8013513088,1.1343750000
36.9581484795,1.1351250000
37.1155111790,1.1358750000
37.2733647823,1.1366250000
37.4307775497,1.1373750000
37.5882821083,1.1383125000
37.7457518578,1.1390625000
37.9033300877,1.1398125000
38.0610468388,1.1405625000
38.2187662125,1.1415000000
38.3764019012,1.1422500000
38.5341038704,1.1430000000
38.6921617985,1.1439375000
38.8475880623,1.1445000000
39.0026981831,1.1452500000
39.1583986282,1.1460000000
39.3136355877,1.1467500000
39.4688675404,1.1475000000
39.6239955425,1.1482500000
39.7788825035,1.1490000000
39.9344048500,1.1497500000
40.0898475647,1.1503125000
40.2458398342,1.1512500000
40.4015405178,1.1518125000
40.5566289425,1.1525625000
40.7122554779,1.1533125000
40.8681120872,1.1540625000
41.0242805481,1.1548125000
41.1803555489,1.1553750000
41.3364887238,1.1561250000
41.4929108620,1.1568750000
41.6494731903,1.1576250000
41.8055198193,1.1581875000
41.9622621536,1.1589375000
42.1193485260,1.1596875000
42.2762265205,1.1604375000
42.4333789349,1.1610000000
42.5918805599,1.1617500000
42.7490885258,1.1623125000
42.9059844017,1.1630625000
43.0631248951,1.1638125000
43.2200753689,1.1643750000
43.3771293163,1.1651250000
43.5342268944,1.1658750000
43.6910085678,1.1664375000
43.8484098911,1.1670000000
44.0058431625,1.1677500000
44.1626222134,1.1685000000
44.3195052147,1.1690625000
44.4769949913,1.1698125000
44.6340148449,1.1703750000
44.7915775776,1.1711250000
44.9495623112,1.1716875000
45.1072130203,1.1724375000
45.2644407749,1.1730000000
45.4224205017,1.1735625000
45.5804665089,1.1743125000
45.7382059097,1.1748750000
45.8960020542,1.1756250000
46.0546028614,1.1761875000
46.2124342918,1.1767500000
46.3705444336,1.1775000000
46.5295877457,1.1780625000
46.6893482208,1.1786250000
46.8502767086,1.1793750000
47.0130789280,1.1801250000
47.1716260910,1.1805000000
47.3312397003,1.1810625000
47.4844579697,1.1816250000
47.6373953819,1.1823750000
47.7917816639,1.1829375000
47.9442849159,1.1835000000
48.0971391201,1.1840625000
48.2497642040,1.1846250000
48.4025197029,1.1850000000
48.5556495190,1.1857500000
48.7089905739,1.1863125000
48.8622326851,1.1868750000
49.0157966614,1.1874375000
49.1696512699,1.1880000000
49.3237216473,1.1885625000
49.4770233631,1.1889375000
49.6301405430,1.1895000000
49.7833878994,1.1902500000
49.9363698959,1.1908125000
50.0904767513,1.1911875000
50.2433626652,1.1917500000
50.3968117237,1.1923125000
50.5507075787,1.1928750000
50.7048904896,1.1934375000
50.8588268757,1.1940000000
51.0130085945,1.1945625000
51.1678488255,1.1949375000
51.3224790096,1.1955000000
51.4770383835,1.1960625000
51.6311554909,1.1966250000
51.7854623795,1.1970000000
51.9399323463,1.1973750000
52.0942478180,1.1981250000
52.2484722137,1.1985000000
52.4030051231,1.1990625000
52.5569908619,1.1994375000
52.7114915848,1.2001875000
52.8658401966,1.2005625000
