0.1292951107,1.0719375000,0.5358750000,0.5356875000
0.2277483940,1.0719375000,0.5377500000,0.5351250000
0.3277287483,1.0719375000,0.5379375000,0.5353125000
0.4276394844,1.0719375000,0.5379375000,0.5353125000
0.5276761055,1.0719375000,0.5375625000,0.5351250000
0.6276683807,1.0719375000,0.5381250000,0.5356875000
0.7276556492,1.0719375000,0.5381250000,0.5353125000
0.8276610374,1.0719375000,0.5379375000,0.5349375000
0.9277095795,1.0719375000,0.5379375000,0.5351250000
1.0276596546,1.0717500000,0.5377500000,0.5351250000
1.1279516220,1.0717500000,0.5379375000,0.5356875000
1.2275686264,1.0717500000,0.5381250000,0.5345625000
1.3275518417,1.0717500000,0.5381250000,0.5351250000
1.4275481701,1.0717500000,0.5381250000,0.5353125000
1.5275540352,1.0717500000,0.5381250000,0.5351250000
1.6275455952,1.0717500000,0.5381250000,0.5351250000
1.7275471687,1.0717500000,0.5381250000,0.5345625000
1.8275804520,1.0719375000,0.5371875000,0.5347500000
1.9275400639,1.0717500000,0.5379375000,0.5351250000
2.0275378227,1.0717500000,0.5373750000,0.5353125000
2.1280062199,1.0715625000,0.5381250000,0.5345625000
2.2276406288,1.0717500000,0.5377500000,0.5341875000
2.3276560307,1.0717500000,0.5381250000,0.5351250000
2.4276406765,1.0717500000,0.5381250000,0.5351250000
2.5276434422,1.0717500000,0.5377500000,0.5349375000
2.6276397705,1.0717500000,0.5371875000,0.5353125000
2.7277188301,1.0717500000,0.5373750000,0.5347500000
2.8277006149,1.0717500000,0.5381250000,0.5347500000
2.9277606010,1.0717500000,0.5381250000,0.5347500000
3.0277562141,1.0717500000,0.5381250000,0.5353125000
3.1280393600,1.0717500000,0.5381250000,0.5351250000
3.2277085781,1.0717500000,0.5381250000,0.5351250000
3.3277125359,1.0715625000,0.5371875000,0.5347500000
3.4276938438,1.0717500000,0.5381250000,0.5356875000
3.5276765823,1.0715625000,0.5381250000,0.5351250000
3.6277160645,1.0715625000,0.5381250000,0.5351250000
3.7276539803,1.0717500000,0.5381250000,0.5353125000
3.8276555538,1.0717500000,0.5381250000,0.5351250000
3.9276268482,1.0717500000,0.5381250000,0.5345625000
4.0275316238,1.0715625000,0.5381250000,0.5349375000
4.1279823780,1.0717500000,0.5381250000,0.5353125000
4.2275743484,1.0717500000,0.5373750000,0.5345625000
4.3275532722,1.0717500000,0.5379375000,0.5347500000
4.4275536537,1.0717500000,0.5381250000,0.5351250000
4.5275652409,1.0717500000,0.5375625000,0.5345625000
4.6275303364,1.0717500000,0.5379375000,0.5345625000
4.7275407314,1.0717500000,0.5381250000,0.5343750000
4.8275737762,1.0715625000,0.5375625000,0.5351250000
4.9275493622,1.0717500000,0.5377500000,0.5345625000
5.0275440216,1.0715625000,0.5381250000,0.5351250000
5.1280167103,1.0715625000,0.5379375000,0.5345625000
5.2276191711,1.0715625000,0.5375625000,0.5347500000
5.3276195526,1.0717500000,0.5385000000,0.5341875000
5.4276909828,1.0715625000,0.5381250000,0.5353125000
5.5276508331,1.0717500000,0.5381250000,0.5345625000
5.6276404858,1.0717500000,0.5377500000,0.5345625000
5.7278068066,1.0715625000,0.5381250000,0.5349375000
5.8276991844,1.0717500000,0.5381250000,0.5351250000
5.9277231693,1.0717500000,0.5373750000,0.5351250000
6.0276870728,1.0715625000,0.5381250000,0.5345625000
6.1281287670,1.0717500000,0.5379375000,0.5341875000
6.2276957035,1.0717500000,0.5379375000,0.5351250000
6.3276922703,1.0715625000,0.5373750000,0.5343750000
6.4276354313,1.0715625000,0.5381250000,0.5351250000
6.5277085304,1.0715625000,0.5381250000,0.5349375000
6.6276798248,1.0715625000,0.5383125000,0.5341875000
6.7276306152,1.0715625000,0.5383125000,0.5345625000
6.8275415897,1.0715625000,0.5381250000,0.5347500000
6.9275257587,1.0715625000,0.5381250000,0.5345625000
7.0275275707,1.0713750000,0.5381250000,0.5356875000
7.1276998520,1.0715625000,0.5379375000,0.5345625000
7.2277309895,1.0715625000,0.5377500000,0.5349375000
7.3275814056,1.0715625000,0.5377500000,0.5341875000
7.4275789261,1.0715625000,0.5381250000,0.5349375000
7.5275964737,1.0715625000,0.5381250000,0.5351250000
7.6275334358,1.0717500000,0.5383125000,0.5345625000
7.7275290489,1.0715625000,0.5381250000,0.5351250000
7.8275382519,1.0715625000,0.5381250000,0.5347500000
7.9275758266,1.0715625000,0.5371875000,0.5345625000
8.0275478363,1.0715625000,0.5379375000,0.5353125000
8.1279854774,1.0715625000,0.5377500000,0.5351250000
8.2276268005,1.0715625000,0.5381250000,0.5353125000
8.3276252747,1.0713750000,0.5375625000,0.5351250000
8.4276940823,1.0715625000,0.5385000000,0.5351250000
8.5277383327,1.0715625000,0.5379375000,0.5345625000
8.6277129650,1.0715625000,0.5381250000,0.5343750000
8.7277855873,1.0715625000,0.5381250000,0.5345625000
8.8277022839,1.0715625000,0.5381250000,0.5349375000
8.9277105331,1.0715625000,0.5375625000,0.5345625000
9.0277955532,1.0715625000,0.5381250000,0.5351250000
9.1280305386,1.0715625000,0.5379375000,0.5345625000
9.2276961803,1.0715625000,0.5375625000,0.5340000000
9.3277475834,1.0715625000,0.5373750000,0.5353125000
9.4276328087,1.0713750000,0.5375625000,0.5349375000
9.5276546478,1.0713750000,0.5377500000,0.5349375000
9.6275477409,1.0713750000,0.5377500000,0.5351250000
9.7275261879,1.0715625000,0.5381250000,0.5347500000
9.8275339603,1.0713750000,0.5381250000,0.5351250000
9.9275643826,1.0713750000,0.5381250000,0.5351250000
10.0275397301,1.0713750000,0.5381250000,0.5351250000
10.1277327538,1.0715625000,0.5377500000,0.5345625000
10.2275714874,1.0715625000,0.5377500000,0.5345625000
10.3275544643,1.0715625000,0.5381250000,0.5341875000
10.4275302887,1.0715625000,0.5381250000,0.5345625000
10.5275444984,1.0715625000,0.5381250000,0.5347500000
10.6275672913,1.0715625000,0.5381250000,0.5353125000
10.7275493145,1.0713750000,0.5377500000,0.5349375000
10.8275833130,1.0713750000,0.5373750000,0.5341875000
10.9275314808,1.0713750000,0.5379375000,0.5345625000
11.0275280476,1.0713750000,0.5379375000,0.5351250000
11.1280522346,1.0715625000,0.5373750000,0.5341875000
11.2276425362,1.0713750000,0.5377500000,0.5347500000
11.3277316093,1.0713750000,0.5379375000,0.5349375000
11.4277393818,1.0713750000,0.5381250000,0.5353125000
11.5276842117,1.0713750000,0.5381250000,0.5345625000
11.6276943684,1.0713750000,0.5373750000,0.5349375000
11.7277901173,1.0713750000,0.5381250000,0.5349375000
11.8278408051,1.0715625000,0.5381250000,0.5349375000
11.9277131557,1.0713750000,0.5381250000,0.5356875000
12.0277824402,1.0715625000,0.5381250000,0.5340000000
12.1280860901,1.0713750000,0.5379375000,0.5347500000
12.2277290821,1.0713750000,0.5383125000,0.5349375000
12.3276221752,1.0713750000,0.5375625000,0.5345625000
12.4275934696,1.0715625000,0.5381250000,0.5345625000
12.5275828838,1.0713750000,0.5381250000,0.5349375000
12.6275930405,1.0713750000,0.5383125000,0.5345625000
12.7275984287,1.0713750000,0.5383125000,0.5345625000
12.8275723457,1.0713750000,0.5375625000,0.5349375000
12.9275662899,1.0713750000,0.5377500000,0.5343750000
13.0275311470,1.0713750000,0.5377500000,0.5347500000
13.1277933121,1.0713750000,0.5375625000,0.5349375000
13.2277069092,1.0713750000,0.5381250000,0.5351250000
13.3275747299,1.0715625000,0.5375625000,0.5353125000
13.4275367260,1.0713750000,0.5381250000,0.5349375000
13.5275759697,1.0715625000,0.5377500000,0.5347500000
