0.1190550327,1.0625625000,1.5016875000
0.2106401920,1.0627500000,1.5015000000
0.3083808422,1.0631250000,1.5015000000
0.4071440697,1.0633125000,1.5015000000
0.5050673485,1.0635000000,1.5015000000
0.6048433781,1.0636875000,1.5013125000
0.6998200417,1.0638750000,1.5013125000
0.7962057590,1.0640625000,1.5013125000
0.8995831013,1.0640625000,1.5013125000
1.0046501160,1.0640625000,1.5013125000
1.1093177795,1.0640625000,1.5011250000
1.2129409313,1.0640625000,1.5011250000
1.3176527023,1.0638750000,1.5011250000
1.4227848053,1.0636875000,1.5011250000
1.5253791809,1.0636875000,1.5009375000
1.6282830238,1.0636875000,1.5009375000
1.7320003510,1.0638750000,1.5009375000
1.8352482319,1.0642500000,1.5007500000
1.9394183159,1.0648125000,1.5009375000
2.0450618267,1.0653750000,1.5007500000
2.1517977715,1.0657500000,1.5007500000
2.2582495213,1.0663125000,1.5007500000
2.3646423817,1.0666875000,1.5005625000
2.4727773666,1.0672500000,1.5005625000
2.5797955990,1.0672500000,1.5005625000
2.6876044273,1.0676250000,1.5005625000
2.7895648479,1.0678125000,1.5005625000
2.8919186592,1.0681875000,1.5003750000
2.9937012196,1.0685625000,1.5005625000
3.0966703892,1.0687500000,1.5003750000
3.1996924877,1.0691250000,1.5003750000
3.3033020496,1.0693125000,1.5003750000
3.4037795067,1.0695000000,1.5003750000
3.5041136742,1.0696875000,1.5001875000
3.6048710346,1.0698750000,1.5001875000
3.7057602406,1.0698750000,1.5001875000
3.8073194027,1.0700625000,1.5001875000
3.9089462757,1.0702500000,1.5001875000
4.0111927986,1.0704375000,1.5000000000
4.1135933399,1.0706250000,1.5001875000
4.2160668373,1.0706250000,1.5000000000
4.3186781406,1.0708125000,1.5000000000
4.4229955673,1.0708125000,1.5000000000
4.5256581306,1.0710000000,1.5000000000
4.6287796497,1.0708125000,1.4998125000
4.7317469120,1.0710000000,1.5000000000
4.8286027908,1.0711875000,1.4998125000
4.9262564182,1.0711875000,1.4998125000
5.0235116482,1.0715625000,1.4998125000
5.1220235825,1.0719375000,1.4998125000
5.2202937603,1.0721250000,1.4996250000
5.3186256886,1.0723125000,1.4998125000
5.4169957638,1.0725000000,1.4996250000
5.5154912472,1.0726875000,1.4996250000
5.6138362885,1.0728750000,1.4996250000
5.7126703262,1.0730625000,1.4996250000
5.8111333847,1.0730625000,1.4996250000
5.9104318619,1.0734375000,1.4996250000
6.0096547604,1.0736250000,1.4994375000
6.1087529659,1.0738125000,1.4994375000
6.2078275681,1.0740000000,1.4994375000
6.3073034286,1.0741875000,1.4994375000
6.4071736336,1.0743750000,1.4994375000
6.5070414543,1.0745625000,1.4994375000
