0.1776933670,-0.0005625000,-0.0005625000,-0.0003750000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5766283701,15.4277365162,98317.0754998084,23.7383037784,14.1281676787,98420.1480427012,25.2500000000
0.5613186359,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5714716669,15.4224660243,98314.8658881609,23.7383037784,14.1336550040,98423.4569615955,25.2500000000
0.9536206722,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5727608427,15.4279399886,98314.0740618701,23.7414989553,14.2212826185,98419.3291294197,25.2500000000
6.4029815197,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5779175460,15.4498564205,98318.6182220745,23.7389428138,14.1171612875,98424.2133731325,25.2500000000
6.8358132839,-0.0005625000,-0.0005625000,-0.0005625000,-0.0007500000,-0.0045000000,-0.0043125000,-0.0045000000,23.5830742497,15.3996740599,98317.7854490828,23.7383037784,14.1007309219,98426.1040986575,25.2500000000
7.2331340313,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0043125000,23.5727608427,15.4057591540,98321.8490224124,23.7363866723,14.0953493553,98428.1049070081,25.2500000000
7.6616621017,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.3887157989,98322.1052473968,23.7376647430,14.0952858689,98427.6323857820,25.2500000000
8.1373765469,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5785621340,15.3555455917,98324.4920213353,23.7370257077,14.1062923244,98427.5377550108,25.2500000000
8.5980970860,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5753391943,15.3834456665,98322.2618899220,23.7402208846,14.0786860637,98424.0717351099,25.2500000000
9.0808548927,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.3776250793,98321.4291549736,23.7383037784,14.0568316594,98424.1187456988,25.2500000000
9.5782225132,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5817850737,15.3221096251,98320.9436133671,23.7363866723,14.0733998556,98425.4577767274,25.2500000000
10.1116614342,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0045000000,-0.0045000000,23.5740500185,15.3724162499,98318.6909087225,23.7370257077,14.1062923244,98420.9199274133,25.2500000000
10.6523745060,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0048750000,-0.0041250000,-0.0045000000,23.5798513098,15.3610297470,98319.6118919621,23.7351086016,14.0679866104,98420.2736224490,25.2500000000
11.1842892170,-0.0005625000,-0.0007500000,-0.0005625000,-0.0003750000,-0.0045000000,-0.0045000000,-0.0046875000,23.5817850737,15.3498368748,98317.9011936474,23.7408599199,14.0402314216,98423.5361180141,25.2500000000
11.7267146111,-0.0005625000,-0.0003750000,-0.0005625000,-0.0007500000,-0.0043125000,-0.0039375000,-0.0045000000,23.5811404858,15.3554129159,98317.4678749602,23.7370257077,14.0404435299,98418.2727994021,25.2500000000
12.2849144936,-0.0005625000,-0.0001875000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0043125000,-0.0045000000,23.5792067219,15.3555149744,98315.7981210694,23.7306353543,14.0407934957,98418.5555092143,25.2500000000
12.8703956604,-0.0005625000,-0.0005625000,-0.0003750000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5843634256,15.3497041641,98317.9759937575,23.7370257077,14.0459309772,98420.2581452483,25.2500000000
13.4656209946,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5869417776,15.3440157438,98319.7727961725,23.7446941324,14.0290548036,98422.1500493778,25.2500000000
14.0800640583,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5785621340,15.3389094126,98313.6745827837,23.7446941324,14.0125920741,98420.8264689803,25.2500000000
14.7485399246,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5862971896,15.3218745461,98317.6174707734,23.7389428138,14.0128999885,98417.9264226072,25.2500000000
15.3746726513,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5850080136,15.3441178557,98317.4269271185,23.7440550969,14.0126239279,98420.4009505207,25.2500000000
16.0670402050,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5850080136,15.3219358718,98319.4552169747,23.7498064159,14.0068177248,98421.6780842554,25.2500000000
16.7673435211,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0041250000,-0.0045000000,23.5869417776,15.3051970074,98316.7303522353,23.7446941324,13.9686910800,98421.8191542378,25.2500000000
17.5827338696,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5843634256,15.3164312469,98316.2857548231,23.7427770261,14.0181751985,98419.8808097018,25.2500000000
18.2725999355,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5811404858,15.3221402870,98316.1156905358,23.7395818492,13.9854303945,98416.3665835689,25.2500000000
18.9995024204,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5817850737,15.3165641485,98316.2109614574,23.7395818492,14.0018930654,98417.3592598465,25.2500000000
19.7038962841,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5850080136,15.3718451359,98316.4127825713,23.7402208846,14.0128362831,98415.7994189371,25.2500000000
20.4395129681,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5785621340,15.3111822700,98315.0267610225,23.7421379907,14.0017549728,98414.4603508670,25.2500000000
21.1690912247,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5824296617,15.3109777608,98317.3521299121,23.7434160615,14.0016806142,98418.6518554863,25.2500000000
21.9127864838,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.3110800161,98317.0345569744,23.7414989553,14.0072744044,98419.3291294197,25.2500000000
22.7098119259,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5779175460,15.3112231711,98316.2519112463,23.7414989553,14.0072744044,98421.3144897372,25.2500000000
23.5068709850,-0.0007500000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0050625000,-0.0043125000,-0.0039375000,23.5875863656,15.3107118899,98320.5441696122,23.7427770261,14.0072000630,98417.2336581028,25.2500000000
24.3165323734,-0.0007500000,-0.0003750000,-0.0001875000,-0.0005625000,-0.0045000000,-0.0046875000,-0.0039375000,23.5817850737,15.2611088947,98318.5772867209,23.7434160615,13.9577795973,98420.6372215386,25.2500000000
25.2295503616,-0.0005625000,-0.0007500000,-0.0003750000,-0.0003750000,-0.0045000000,-0.0045000000,-0.0052500000,23.5843634256,15.2554300689,98314.9335641834,23.7414989553,14.0347120931,98417.3437700754,25.2500000000
26.0673670769,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0043125000,-0.0045000000,23.5792067219,15.3222424924,98317.8263915194,23.7466112386,14.0069982758,98422.4654662492,25.2500000000
26.9249806404,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0046875000,23.5811404858,15.3554129159,98315.4395984929,23.7466112386,14.0069982758,98419.8182975916,25.2500000000
27.7983140945,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5888755416,15.3660956681,98320.7664768710,23.7485283450,13.9849414138,98422.1190891214,25.2500000000
28.6764698029,-0.0005625000,-0.0005625000,-0.0007500000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5862971896,15.2996923614,98316.6033243195,23.7472502741,13.9795281571,98422.8909879037,25.2500000000
29.5802662373,-0.0005625000,-0.0005625000,-0.0003750000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5888755416,15.3161858835,98319.0762243783,23.7434160615,13.9797301753,98422.6225885642,25.2500000000
30.4801495075,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5901647176,15.3216701232,98312.1677043296,23.7478893095,13.9794856263,98417.0610146296,25.2500000000
31.3936073780,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5901647176,15.3272156961,98320.6189749227,23.7434160615,13.9961930175,98421.2990104390,25.2500000000
32.3146591187,-0.0007500000,-0.0003750000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5792067219,15.3333333552,98316.1361660738,23.7427770261,14.0126876351,98419.8808097018,25.2500000000
33.2611122131,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5824296617,15.3109777608,98322.0847889391,23.7395818492,14.0073806050,98423.9771079150,25.2500000000
34.2360405922,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5830742497,15.3109470839,98322.5181129539,23.7440550969,13.9961611421,98429.6660129198,25.2500000000
35.1764299870,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5824296617,15.3054322567,98319.0423646439,23.7446941324,13.9906416465,98427.1134797207,25.2500000000
36.1610596180,-0.0007500000,-0.0005625000,-0.0003750000,-0.0005625000,-0.0045000000,-0.0052500000,-0.0039375000,23.5837188376,15.3608256765,98319.2329117856,23.7427770261,13.9852496879,98421.8661745366,25.2500000000
37.2061173916,-0.0005625000,-0.0005625000,-0.0007500000,-0.0005625000,-0.0039375000,-0.0045000000,-0.0048750000,23.5804958978,15.2888980444,98318.7247864098,23.7440550969,13.9796982780,98422.3863192505,25.2500000000
38.2844233513,-0.0005625000,-0.0007500000,-0.0005625000,-0.0003750000,-0.0045000000,-0.0045000000,-0.0052500000,23.5798513098,15.2778479657,98320.6260289447,23.7440550969,13.9851859080,98424.7025839986,25.2500000000
39.3735308647,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5811404858,15.2555940705,98322.2005240010,23.7446941324,13.9632034166,98426.1207931655,25.2500000000
40.4119834900,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.2667159306,98318.0486945510,23.7427770261,13.9413485207,98424.5133291635,25.2500000000
41.4825763702,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5824296617,15.2555223203,98319.3804116750,23.7440550969,13.9577476710,98424.0407939354,25.2500000000
42.5365972519,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0043125000,-0.0043125000,23.5824296617,15.2555223203,98316.6760362168,23.7472502741,13.9850158259,98423.5527810147,25.2500000000
43.6287333965,-0.0005625000,-0.0003750000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5792067219,15.2834241928,98313.7698516352,23.7402208846,13.9524728856,98419.1083433786,25.2500000000
44.6907863617,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.2833525292,98317.3726028051,23.7408599199,13.9030412053,98419.2345068066,25.2500000000
45.7817010880,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5759837822,15.2835879924,98316.3041408080,23.7421379907,13.9633417321,98420.7473267500,25.2500000000
46.8675553799,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.3110800161,98316.0204196518,23.7434160615,13.9632672549,98421.9607994475,25.2500000000
48.0205550194,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0045000000,-0.0045000000,23.5824296617,15.3220687423,98321.4086944537,23.7446941324,14.0345423628,98422.1500493778,25.2500000000
49.2174594402,-0.0005625000,-0.0007500000,-0.0003750000,-0.0001875000,-0.0045000000,-0.0052500000,-0.0045000000,23.5798513098,15.2279379383,98321.3021204075,23.7395818492,13.9470171918,98420.0063977762,25.2500000000
50.4304912090,-0.0005625000,-0.0003750000,-0.0005625000,-0.0005625000,-0.0052500000,-0.0041250000,-0.0043125000,23.5817850737,15.3387460015,98317.9011936474,23.7485283450,13.9410396847,98420.7955006450,25.2500000000
51.6442651749,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0043125000,23.5850080136,15.3108448266,98318.4410719196,23.7459722032,13.9082516573,98420.0545706531,25.2500000000
52.8600921631,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0043125000,23.5804958978,15.3110800161,98316.6965111720,23.7434160615,14.0016806142,98419.6445383908,25.2500000000
54.1006021500,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0043125000,-0.0045000000,23.5804958978,15.3055345365,98315.3443282446,23.7504454513,14.0232488360,98420.4491159477,25.2500000000
55.3157420158,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5772729581,15.2890720415,98316.1566399405,23.7402208846,13.9579605106,98420.7628066132,25.2500000000
56.5372676849,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5792067219,15.2945151799,98317.1503012565,23.7440550969,13.9961611421,98420.0700558270,25.2500000000
57.7688608170,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5850080136,15.2775714779,98317.7649753573,23.7478893095,13.9904609746,98423.6789491680,25.2500000000
59.0218303204,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0045000000,-0.0045000000,23.5785621340,15.2224539224,98319.0832984477,23.7472502741,13.9356264942,98421.2365055995,25.2500000000
60.2917110920,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5804958978,15.2556248204,98317.3726028051,23.7498064159,13.9354773641,98419.3618000033,25.2500000000
61.5491104126,-0.0007500000,-0.0003750000,-0.0005625000,-0.0005625000,-0.0052500000,-0.0045000000,-0.0039375000,23.5753391943,15.2503560610,98317.5292841870,23.7485283450,13.9355519295,98419.1410156578,25.2500000000
62.8237957954,-0.0007500000,-0.0005625000,-0.0003750000,-0.0005625000,-0.0045000000,-0.0046875000,-0.0039375000,23.5772729581,15.2169801934,98316.1566399405,23.7485283450,13.9190886117,98419.8028095716,25.2500000000
64.1347858906,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0043125000,-0.0045000000,23.5792067219,15.2390598892,98318.8405271254,23.7472502741,13.9246509916,98420.2438165413,25.2500000000
65.5255415440,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5792067219,15.2390598892,98316.4742111065,23.7504454513,13.9080063798,98419.1255239725,25.2500000000
66.9434723854,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5766283701,15.2059198218,98317.0754998084,23.7549186996,13.8967853113,98420.5127582297,25.2500000000
68.3771016598,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5734054306,15.2116399868,98316.1975826596,23.7536406287,13.8419807305,98419.6301731767,25.2500000000
69.8658242226,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5766283701,15.2170109938,98315.7233250168,23.7440550969,13.9028705456,98423.0481090433,25.2500000000
71.3851077557,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5779175460,15.2224949802,98317.9421331254,23.7427770261,13.8864712800,98419.5499156573,25.2500000000
72.9030954838,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5759837822,15.2114962198,98313.5997946700,23.7446941324,13.8973507789,98419.5028890154,25.2500000000
74.4196910858,-0.0005625000,-0.0005625000,-0.0007500000,-0.0005625000,-0.0039375000,-0.0043125000,-0.0056250000,23.5779175460,15.2169493928,98317.6040886931,23.7485283450,13.9410396847,98421.4572948291,25.2500000000
75.9382331371,-0.0005625000,-0.0005625000,-0.0009375000,-0.0003750000,-0.0043125000,-0.0045000000,-0.0052500000,23.5785621340,15.2169083253,98318.4072085946,23.7536406287,13.9297871417,98422.6082706605,25.2500000000
77.4571192265,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5759837822,15.2225873594,98320.3606634010,23.7459722032,13.8259341077,98421.0472578448,25.2500000000
78.9920487404,-0.0005625000,-0.0003750000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0043125000,-0.0046875000,23.5714716669,15.2117426758,98317.5702153147,23.7427770261,13.8700079385,98422.5279630311,25.2500000000
80.5304207802,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5721162548,15.2283381496,98314.9929156505,23.7389428138,13.8702215513,98419.5808823256,25.2500000000
82.0877759457,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5740500185,15.2337810566,98316.3246115879,23.7421379907,13.9029772083,98421.7400080448,25.2500000000
83.6607749462,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5701824911,15.2284407642,98318.3937903628,23.7434160615,13.9083902889,98420.3063271290,25.2500000000
85.2568969727,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5740500185,15.2337810566,98317.3387387620,23.7459722032,13.9082516573,98426.0106974532,25.2500000000
86.8696396351,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0045000000,-0.0045000000,23.5727608427,15.2338528709,98323.2011909869,23.7440550969,13.8370168487,98426.3570596298,25.2500000000
88.4870486259,-0.0005625000,-0.0005625000,-0.0007500000,-0.0003750000,-0.0037500000,-0.0045000000,-0.0050625000,23.5753391943,15.2226284164,98321.5858030498,23.7453331678,13.8863325230,98420.2908431556,25.2500000000
90.2085366249,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5734054306,15.2227310579,98318.5638768280,23.7434160615,13.9083902889,98422.2916939923,25.2500000000
91.8584167957,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0048750000,-0.0045000000,23.5766283701,15.2170109938,98320.4559387627,23.7472502741,13.8972120832,98422.8909879037,25.2500000000
93.5489389896,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0043125000,-0.0045000000,-0.0045000000,23.5779175460,15.2114037966,98319.6323557099,23.7478893095,13.8916815896,98424.3407432167,25.2500000000
95.2025468349,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5830742497,15.1889437816,98322.5181129539,23.7472502741,13.8752608001,98427.8544388719,25.2500000000
96.7786221504,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0045000000,23.5830742497,15.2222178356,98321.5039702302,23.7459722032,13.8863005018,98424.6871129628,25.2500000000
98.4082136154,-0.0005625000,-0.0005625000,-0.0005625000,-0.0005625000,-0.0045000000,-0.0045000000,-0.0043125000,23.5792067219,15.2390598892,98321.8829354670,23.7440550969,13.9138460402,98421.3936347639,25.2500000000
