0.1669156551,-0.0007500000,-0.0005625000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
0.4552745819,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
0.7930321693,-0.0005625000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
6.1720502377,-0.0005625000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0045000000,-0.0046875000,-0.0046875000
6.5400629044,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0045000000
6.9125001431,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
7.2978272438,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
7.6889061928,-0.0007500000,-0.0005625000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
8.0901992321,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
8.5092651844,-0.0007500000,-0.0007500000,-0.0007500000,-0.0005625000,-0.0045000000,-0.0048750000,-0.0046875000
8.9337456226,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
9.3693447113,-0.0007500000,-0.0005625000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0045000000
9.8127012253,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0046875000
10.2776463032,-0.0007500000,-0.0007500000,-0.0005625000,-0.0005625000,-0.0048750000,-0.0046875000,-0.0048750000
10.7430675030,-0.0007500000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0046875000
11.2182066441,-0.0007500000,-0.0007500000,-0.0007500000,-0.0005625000,-0.0046875000,-0.0046875000,-0.0046875000
11.7033274174,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
12.1981148720,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
12.6904070377,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
13.1928532124,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
13.7088170052,-0.0007500000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
14.2354242802,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0048750000
14.7849378586,-0.0007500000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
15.4251332283,-0.0007500000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
15.9993178844,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
16.5710062981,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
17.1640737057,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
17.8039951324,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
18.4267740250,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0045000000,-0.0048750000,-0.0046875000
19.0539348125,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
19.7006208897,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0048750000
20.3829565048,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0045000000,-0.0046875000
21.0627746582,-0.0007500000,-0.0005625000,-0.0007500000,-0.0005625000,-0.0050625000,-0.0046875000,-0.0046875000
21.7909464836,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0045000000,-0.0046875000,-0.0046875000
22.5513689518,-0.0007500000,-0.0007500000,-0.0007500000,-0.0005625000,-0.0045000000,-0.0046875000,-0.0046875000
23.3411517143,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0045000000,-0.0046875000,-0.0048750000
24.1369483471,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
24.9268670082,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
25.7187108994,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
26.5135097504,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
27.2931315899,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
28.0620179176,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
28.8510484695,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
29.6572499275,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
30.4764358997,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
31.3071148396,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0045000000
32.1485407352,-0.0007500000,-0.0007500000,-0.0005625000,-0.0007500000,-0.0046875000,-0.0048750000,-0.0046875000
33.0262567997,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
33.9002285004,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0045000000,-0.0046875000,-0.0048750000
34.7744653225,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
35.6747319698,-0.0007500000,-0.0007500000,-0.0007500000,-0.0005625000,-0.0048750000,-0.0046875000,-0.0048750000
36.5851130486,-0.0005625000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
37.5049324036,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0048750000,-0.0046875000,-0.0048750000
38.4287326336,-0.0007500000,-0.0007500000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0048750000
39.3761160374,-0.0007500000,-0.0005625000,-0.0007500000,-0.0007500000,-0.0046875000,-0.0046875000,-0.0046875000
