0.9347272727,0.8760000000,0.8819090909,0.9165454545,0.9410909091,0.9611818182,0.9795454545,0.8942727273,0.8822727273,0.8849090909,0.9053636364,0.9293636364,0.9720909091,0.9873636364,0.9531818182,0.9077272727,0.9042727273,0.9172727273,0.9501818182,0.9768181818,0.9899090909,1.0097272727,1.0012727273,0.9736363636,0.9537272727
0.9348181818,0.8820000000,0.8825454545,0.9174545455,0.9427272727,0.9625454545,0.9824545455,0.8958181818,0.8820909091,0.8850000000,0.9061818182,0.9304545455,0.9749090909,0.9913636364,0.9554545455,0.9083636364,0.9043636364,0.9182727273,0.9520909091,0.9794545455,0.9898181818,1.0111818182,1.0016363636,0.9732727273,0.9541818182
0.9349090909,0.8783636364,0.8814545455,0.9190000000,0.9451818182,0.9660909091,0.9857272727,0.8962727273,0.8818181818,0.8854545455,0.9077272727,0.9329090909,0.9786363636,0.9943636364,0.9581818182,0.9077272727,0.9040909091,0.9186363636,0.9537272727,0.9821818182,0.9977272727,1.0176363636,1.0017272727,0.9740000000,0.9553636364
0.9359090909,0.8406363636,0.8830909091,0.9220000000,0.9481818182,0.9703636364,0.9910000000,0.8970000000,0.8825454545,0.8858181818,0.9080909091,0.9356363636,0.9832727273,0.9991818182,0.9620000000,0.9086363636,0.9043636364,0.9200909091,0.9563636364,0.9865454545,1.0030909091,1.0235454545,1.0013636364,0.9748181818,0.9552727273
0.9380000000,0.8739090909,0.8839090909,0.9252727273,0.9545454545,0.9771818182,0.9990909091,0.8985454545,0.8826363636,0.8863636364,0.9103636364,0.9397272727,0.9914545455,1.0060000000,0.9683636364,0.9078181818,0.9005454545,0.9221818182,0.9600909091,0.9908181818,1.0098181818,1.0315454545,1.0024545455,0.9737272727,0.9555454545
0.9398181818,0.8826363636,0.8834545455,0.9310000000,0.9620909091,0.9833636364,1.0100000000,0.9016363636,0.8820909091,0.8871818182,0.9130909091,0.9456363636,0.9959090909,1.0175454545,0.9764545455,0.9060000000,0.9007272727,0.9328181818,0.9640909091,0.9972727273,1.0199090909,1.0428181818,1.0135454545,0.9763636364,0.9562727273
0.9420000000,0.8796363636,0.8862727273,0.9369090909,0.9708181818,0.9965454545,1.0246363636,0.9000000000,0.8848181818,0.8880909091,0.9155454545,0.9515454545,1.0117272727,1.0313636364,0.9945454545,0.9007272727,0.8995454545,0.9424545455,0.9685454545,1.0067272727,1.0324545455,1.0574545455,1.0143636364,0.9769090909,0.9562727273
0.9404545455,0.8879090909,0.8833636364,0.9456363636,0.9834545455,1.0081818182,1.0417272727,0.9075454545,0.8848181818,0.8890909091,0.9196363636,0.9543636364,1.0297272727,1.0581818182,1.0129090909,0.9075454545,0.8977272727,0.9550000000,0.9715454545,1.0182727273,1.0472727273,1.0754545455,1.0164545455,0.9732727273,0.9580000000
0.9437272727,0.8917272727,0.8846363636,0.9532727273,0.9958181818,1.0182727273,1.0670000000,0.9100909091,0.8850909091,0.8903636364,0.9230000000,0.9606363636,1.0420000000,1.0685454545,1.0103636364,0.9084545455,0.9099090909,0.9558181818,0.9826363636,1.0275454545,1.0664545455,1.0967272727,1.0098181818,0.9775454545,0.9593636364
0.9506363636,0.8718181818,0.8797272727,0.9592727273,1.0064545455,1.0386363636,1.0916363636,0.9108181818,0.8828181818,0.8980909091,0.9314545455,0.9657272727,1.0689090909,1.1013636364,1.0265454545,0.9093636364,0.9131818182,0.9580909091,0.9992727273,1.0386363636,1.0880000000,1.1194545455,1.0141818182,0.9753636364,0.9617272727
0.9541818182,0.8572727273,0.8901818182,0.9725454545,1.0339090909,1.0635454545,1.1200909091,0.9110000000,0.8836363636,0.9001818182,0.9256363636,0.9840000000,1.0897272727,1.1263636364,1.0469090909,0.9098181818,0.9119090909,0.9551818182,1.0165454545,1.0615454545,1.1110909091,1.1484545455,1.0122727273,0.9753636364,0.9636363636
0.9595454545,0.8832727273,0.8867272727,0.9931818182,1.0604545455,1.0916363636,1.1436363636,0.9139090909,0.8870000000,0.9090909091,0.9436363636,1.0210909091,1.1177272727,1.1586363636,1.0728181818,0.9105454545,0.9116363636,0.9552727273,1.0330000000,1.0936363636,1.1386363636,1.1798181818,1.0119090909,0.9780909091,0.9648181818
0.9624545455,0.8779090909,0.8850000000,1.0102727273,1.0840000000,1.1242727273,1.1749090909,0.9228181818,0.8863636364,0.9101818182,0.9521818182,1.0299090909,1.1523636364,1.1872727273,1.0968181818,0.9120909091,0.9176363636,0.9631818182,1.0504545455,1.1178181818,1.1697272727,1.2133636364,1.0080000000,0.9788181818,0.9682727273
0.9752727273,0.8733636364,0.8876363636,1.0279090909,1.1069090909,1.1594545455,1.2122727273,0.9398181818,0.8860000000,0.9053636364,0.9595454545,1.0469090909,1.1803636364,1.2238181818,1.1232727273,0.9128181818,0.9189090909,0.9711818182,1.0670909091,1.1439090909,1.2017272727,1.2500000000,1.0091818182,0.9783636364,0.9676363636
0.9871818182,0.8786363636,0.8900909091,1.0486363636,1.1330909091,1.2015454545,1.2492727273,0.9623636364,0.8872727273,0.9058181818,0.9674545455,1.0630000000,1.2133636364,1.2629090909,1.1504545455,0.9120000000,0.9220909091,0.9794545455,1.0882727273,1.1716363636,1.2345454545,1.2871818182,1.0114545455,0.9795454545,0.9708181818
0.9924545455,0.8896363636,0.8975454545,1.0694545455,1.1608181818,1.2472727273,1.2890909091,0.9684545455,0.8874545455,0.9127272727,0.9790909091,1.0851818182,1.2478181818,1.3030909091,1.1800909091,0.9148181818,0.9238181818,0.9888181818,1.1093636364,1.1996363636,1.2700000000,1.3249090909,1.0105454545,0.9781818182,0.9746363636
0.9995454545,0.8875454545,0.8955454545,1.0922727273,1.1890909091,1.2777272727,1.3260000000,0.9720909091,0.8888181818,0.9146363636,0.9913636364,1.1099090909,1.2833636364,1.3388181818,1.2120909091,0.9136363636,0.9260909091,0.9999090909,1.1326363636,1.2300000000,1.3041818182,1.3640000000,1.0141818182,0.9794545455,0.9775454545
1.0086363636,0.8928181818,0.9029090909,1.1135454545,1.2206363636,1.3045454545,1.3636363636,0.9827272727,0.8900000000,0.9196363636,1.0018181818,1.1343636364,1.3166363636,1.3791818182,1.2424545455,0.9150909091,0.9286363636,1.0118181818,1.1525454545,1.2598181818,1.3401818182,1.4043636364,1.0134545455,0.9805454545,0.9810909091
1.0174545455,0.8914545455,0.9070909091,1.1361818182,1.2501818182,1.3393636364,1.4016363636,0.9923636364,0.8913636364,0.9250000000,1.0123636364,1.1579090909,1.3540909091,1.4169090909,1.2731818182,0.9184545455,0.9326363636,1.0232727273,1.1763636364,1.2920909091,1.3770000000,1.4431818182,1.0153636364,0.9823636364,0.9856363636
1.0234545455,0.8927272727,0.9085454545,1.1580909091,1.2821818182,1.3738181818,1.4401818182,1.0043636364,0.8917272727,0.9274545455,1.0244545455,1.1778181818,1.3897272727,1.4569090909,1.3055454545,0.9180909091,0.9350909091,1.0345454545,1.2010909091,1.3216363636,1.4129090909,1.4800000000,1.0175454545,0.9821818182,0.9889090909
1.0348181818,0.8807272727,0.9134545455,1.1820909091,1.3120000000,1.4101818182,1.4774545455,1.0164545455,0.8927272727,0.9332727273,1.0377272727,1.2010000000,1.4258181818,1.4940909091,1.3376363636,0.9187272727,0.9382727273,1.0476363636,1.2233636364,1.3511818182,1.4474545455,1.5166363636,1.0203636364,0.9847272727,0.9922727273
1.0460000000,0.8856363636,0.9184545455,1.2051818182,1.3409090909,1.4450909091,1.5128181818,1.0284545455,0.8929090909,0.9383636364,1.0502727273,1.2256363636,1.4601818182,1.5303636364,1.3680909091,0.9199090909,0.9417272727,1.0595454545,1.2466363636,1.3810909091,1.4800909091,1.5523636364,1.0223636364,0.9850909091,0.9960000000
1.0564545455,0.8955454545,0.9204545455,1.2301818182,1.3704545455,1.4793636364,1.5460909091,1.0399090909,0.8957272727,0.9419090909,1.0620000000,1.2493636364,1.4936363636,1.5627272727,1.3977272727,0.9214545455,0.9446363636,1.0724545455,1.2721818182,1.4104545455,1.5122727273,1.5870000000,1.0242727273,0.9851818182,0.9981818182
1.0645454545,0.8794545455,0.9236363636,1.2533636364,1.4000909091,1.5094545455,1.5784545455,1.0530909091,0.8963636364,0.9467272727,1.0766363636,1.2740000000,1.5246363636,1.5961818182,1.4272727273,0.9226363636,0.9479090909,1.0845454545,1.2951818182,1.4400000000,1.5441818182,1.6201818182,1.0255454545,0.9865454545,1.0013636364
1.0771818182,0.8868181818,0.9278181818,1.2772727273,1.4281818182,1.5390000000,1.6088181818,1.0642727273,0.8974545455,0.9518181818,1.0890000000,1.2971818182,1.5543636364,1.6290909091,1.4558181818,0.9228181818,0.9508181818,1.0980909091,1.3177272727,1.4671818182,1.5740909091,1.6500909091,1.0277272727,0.9881818182,1.0050909091
1.0880000000,0.8995454545,0.9301818182,1.2986363636,1.4555454545,1.5682727273,1.6402727273,1.0777272727,0.8996363636,0.9573636364,1.1020909091,1.3212727273,1.5834545455,1.6591818182,1.4840909091,0.9246363636,0.9554545455,1.1113636364,1.3407272727,1.4953636364,1.6029090909,1.6768181818,1.0282727273,0.9899090909,1.0110000000
1.0988181818,0.8984545455,0.9324545455,1.3201818182,1.4815454545,1.5957272727,1.6667272727,1.0894545455,0.8991818182,0.9628181818,1.1149090909,1.3423636364,1.6111818182,1.6867272727,1.5095454545,0.9252727273,0.9576363636,1.1228181818,1.3618181818,1.5200909091,1.6303636364,1.7043636364,1.0315454545,0.9910909091,1.0154545455
1.1105454545,0.8957272727,0.9364545455,1.3401818182,1.5047272727,1.6224545455,1.6930909091,1.1029090909,0.9008181818,0.9666363636,1.1280909091,1.3636363636,1.6362727273,1.7110909091,1.5340909091,0.9266363636,0.9606363636,1.1365454545,1.3833636364,1.5441818182,1.6554545455,1.7309090909,1.0325454545,0.9915454545,1.0196363636
1.1212727273,0.8961818182,0.9401818182,1.3624545455,1.5287272727,1.6466363636,1.7156363636,1.1148181818,0.9011818182,0.9719090909,1.1422727273,1.3836363636,1.6610000000,1.7351818182,1.5568181818,0.9275454545,0.9649090909,1.1484545455,1.4041818182,1.5670909091,1.6770909091,1.7556363636,1.0332727273,0.9929090909,1.0238181818
1.1271818182,0.9029090909,0.9437272727,1.3822727273,1.5507272727,1.6700000000,1.7382727273,1.1264545455,0.9026363636,0.9768181818,1.1534545455,1.4055454545,1.6838181818,1.7584545455,1.5797272727,0.9278181818,0.9679090909,1.1597272727,1.4259090909,1.5881818182,1.7000000000,1.7778181818,1.0354545455,0.9936363636,1.0268181818
1.1378181818,0.9015454545,0.9460000000,1.4019090909,1.5725454545,1.6907272727,1.7600000000,1.1376363636,0.9041818182,0.9809090909,1.1659090909,1.4260000000,1.7050909091,1.7796363636,1.6010909091,0.9307272727,0.9715454545,1.1730000000,1.4438181818,1.6100000000,1.7212727273,1.7990000000,1.0380909091,0.9944545455,1.0313636364
1.1461818182,0.8973636364,0.9501818182,1.4214545455,1.5927272727,1.7095454545,1.7803636364,1.1493636364,0.9051818182,0.9884545455,1.1781818182,1.4446363636,1.7239090909,1.8004545455,1.6227272727,0.9310909091,0.9751818182,1.1856363636,1.4641818182,1.6311818182,1.7417272727,1.8190000000,1.0388181818,0.9952727273,1.0350000000
1.1591818182,0.8973636364,0.9524545455,1.4399090909,1.6117272727,1.7298181818,1.7994545455,1.1600909091,0.9072727273,0.9922727273,1.1906363636,1.4617272727,1.7432727273,1.8191818182,1.6417272727,0.9320909091,0.9785454545,1.1980000000,1.4811818182,1.6493636364,1.7610000000,1.8373636364,1.0410000000,0.9962727273,1.0386363636
1.1697272727,0.9001818182,0.9562727273,1.4574545455,1.6310000000,1.7476363636,1.8179090909,1.1713636364,0.9084545455,0.9960909091,1.2031818182,1.4802727273,1.7620000000,1.8384545455,1.6597272727,0.9340000000,0.9814545455,1.2092727273,1.4994545455,1.6681818182,1.7789090909,1.8535454545,1.0426363636,0.9976363636,1.0424545455
1.1802727273,0.9013636364,0.9597272727,1.4749090909,1.6490909091,1.7661818182,1.8359090909,1.1841818182,0.9107272727,1.0035454545,1.2166363636,1.4974545455,1.7799090909,1.8549090909,1.6776363636,0.9347272727,0.9860909091,1.2215454545,1.5146363636,1.6844545455,1.7955454545,1.8700000000,1.0452727273,1.0004545455,1.0451818182
1.1906363636,0.9131818182,0.9631818182,1.4898181818,1.6635454545,1.7820000000,1.8506363636,1.1948181818,0.9114545455,1.0084545455,1.2273636364,1.5122727273,1.7954545455,1.8694545455,1.6932727273,0.9335454545,0.9909090909,1.2346363636,1.5305454545,1.7003636364,1.8096363636,1.8858181818,1.0482727273,1.0028181818,1.0499090909
1.2016363636,0.9129090909,0.9672727273,1.5067272727,1.6795454545,1.7972727273,1.8646363636,1.2069090909,0.9119090909,1.0142727273,1.2389090909,1.5280909091,1.8124545455,1.8847272727,1.7081818182,0.9349090909,0.9950000000,1.2457272727,1.5456363636,1.7157272727,1.8280000000,1.9004545455,1.0501818182,1.0036363636,1.0531818182
1.2111818182,0.9140000000,0.9708181818,1.5196363636,1.6937272727,1.8115454545,1.8788181818,1.2178181818,0.9139090909,1.0179090909,1.2509090909,1.5430000000,1.8275454545,1.8991818182,1.7223636364,0.9367272727,1.0000909091,1.2577272727,1.5610000000,1.7300909091,1.8410909091,1.9149090909,1.0530909091,1.0050909091,1.0561818182
1.2202727273,0.9170000000,0.9743636364,1.5338181818,1.7065454545,1.8256363636,1.8919090909,1.2278181818,0.9140000000,1.0227272727,1.2624545455,1.5564545455,1.8406363636,1.9138181818,1.7379090909,0.9375454545,1.0004545455,1.2689090909,1.5740909091,1.7427272727,1.8534545455,1.9281818182,1.0527272727,1.0060000000,1.0618181818
1.2284545455,0.9151818182,0.9763636364,1.5471818182,1.7207272727,1.8390909091,1.9049090909,1.2381818182,0.9145454545,1.0290909091,1.2723636364,1.5704545455,1.8519090909,1.9270000000,1.7513636364,0.9397272727,1.0055454545,1.2778181818,1.5875454545,1.7577272727,1.8652727273,1.9433636364,1.0547272727,1.0066363636,1.0660000000
1.2363636364,0.9166363636,0.9806363636,1.5601818182,1.7327272727,1.8501818182,1.9169090909,1.2470909091,0.9163636364,1.0346363636,1.2833636364,1.5828181818,1.8640909091,1.9389090909,1.7635454545,0.9400909091,1.0076363636,1.2868181818,1.6000909091,1.7699090909,1.8794545455,1.9544545455,1.0557272727,1.0066363636,1.0703636364
1.2473636364,0.9227272727,0.9838181818,1.5714545455,1.7449090909,1.8610000000,1.9293636364,1.2575454545,0.9174545455,1.0388181818,1.2924545455,1.5951818182,1.8757272727,1.9510909091,1.7750909091,0.9415454545,1.0121818182,1.2969090909,1.6110909091,1.7811818182,1.8906363636,1.9648181818,1.0580909091,1.0093636364,1.0730909091
1.2557272727,0.9178181818,0.9875454545,1.5834545455,1.7561818182,1.8704545455,1.9380000000,1.2678181818,0.9179090909,1.0436363636,1.3004545455,1.6069090909,1.8861818182,1.9614545455,1.7863636364,0.9415454545,1.0149090909,1.3060000000,1.6233636364,1.7925454545,1.9000000000,1.9751818182,1.0600909091,1.0100909091,1.0764545455
1.2626363636,0.9189090909,0.9908181818,1.5928181818,1.7646363636,1.8796363636,1.9479090909,1.2759090909,0.9180909091,1.0486363636,1.3093636364,1.6157272727,1.8951818182,1.9696363636,1.7950909091,0.9434545455,1.0194545455,1.3150000000,1.6322727273,1.8010909091,1.9091818182,1.9857272727,1.0615454545,1.0109090909,1.0798181818
1.2713636364,0.9219090909,0.9940000000,1.6013636364,1.7726363636,1.8871818182,1.9551818182,1.2831818182,0.9192727273,1.0530000000,1.3175454545,1.6246363636,1.9027272727,1.9766363636,1.8028181818,0.9450909091,1.0210000000,1.3222727273,1.6399090909,1.8093636364,1.9171818182,1.9911818182,1.0619090909,1.0121818182,1.0841818182
1.2770000000,0.9243636364,0.9970909091,1.6087272727,1.7795454545,1.8930000000,1.9606363636,1.2895454545,0.9210909091,1.0563636364,1.3242727273,1.6317272727,1.9083636364,1.9818181818,1.8091818182,0.9450000000,1.0250000000,1.3299090909,1.6490000000,1.8160000000,1.9242727273,1.9977272727,1.0649090909,1.0120909091,1.0856363636
1.2826363636,0.9210000000,0.9985454545,1.6135454545,1.7856363636,1.8971818182,1.9650000000,1.2947272727,0.9210000000,1.0618181818,1.3310000000,1.6377272727,1.9129090909,1.9855454545,1.8145454545,0.9461818182,1.0265454545,1.3371818182,1.6553636364,1.8215454545,1.9286363636,2.0029090909,1.0665454545,1.0129090909,1.0891818182
1.2881818182,0.9230000000,1.0010000000,1.6190909091,1.7886363636,1.8999090909,1.9665454545,1.2998181818,0.9214545455,1.0647272727,1.3370000000,1.6430909091,1.9164545455,1.9894545455,1.8189090909,0.9471818182,1.0299090909,1.3430909091,1.6588181818,1.8248181818,1.9319090909,2.0050909091,1.0666363636,1.0156363636,1.0923636364
1.2917272727,0.9229090909,1.0027272727,1.6227272727,1.7899090909,1.9020000000,1.9688181818,1.3045454545,0.9231818182,1.0672727273,1.3420909091,1.6467272727,1.9181818182,1.9908181818,1.8210000000,0.9475454545,1.0322727273,1.3475454545,1.6628181818,1.8281818182,1.9343636364,2.0068181818,1.0688181818,1.0162727273,1.0944545455
1.2955454545,0.9236363636,1.0046363636,1.6258181818,1.7917272727,1.9020000000,1.9698181818,1.3090000000,0.9236363636,1.0700000000,1.3457272727,1.6493636364,1.9198181818,1.9913636364,1.8220000000,0.9486363636,1.0343636364,1.3517272727,1.6643636364,1.8291818182,1.9350909091,2.0074545455,1.0697272727,1.0158181818,1.0964545455
1.2972727273,0.9244545455,1.0067272727,1.6275454545,1.7920000000,1.9030909091,1.9684545455,1.3120909091,0.9234545455,1.0735454545,1.3490909091,1.6511818182,1.9195454545,1.9916363636,1.8225454545,0.9503636364,1.0360909091,1.3546363636,1.6654545455,1.8301818182,1.9339090909,2.0068181818,1.0696363636,1.0176363636,1.0981818182
1.3000909091,0.9242727273,1.0089090909,1.6272727273,1.7924545455,1.9012727273,1.9681818182,1.3145454545,0.9246363636,1.0744545455,1.3520909091,1.6517272727,1.9186363636,1.9891818182,1.8216363636,0.9496363636,1.0374545455,1.3580909091,1.6658181818,1.8292727273,1.9340909091,2.0060909091,1.0707272727,1.0180000000,1.0990000000
1.3023636364,0.9255454545,1.0090000000,1.6275454545,1.7903636364,1.8990909091,1.9640000000,1.3160909091,0.9244545455,1.0773636364,1.3540909091,1.6512727273,1.9162727273,1.9874545455,1.8210909091,0.9514545455,1.0380909091,1.3595454545,1.6664545455,1.8277272727,1.9318181818,2.0042727273,1.0707272727,1.0188181818,1.0999090909
1.3043636364,0.9256363636,1.0100000000,1.6270000000,1.7882727273,1.8970909091,1.9629090909,1.3175454545,0.9245454545,1.0786363636,1.3550000000,1.6516363636,1.9140000000,1.9841818182,1.8195454545,0.9512727273,1.0406363636,1.3610909091,1.6657272727,1.8270909091,1.9291818182,2.0014545455,1.0728181818,1.0190909091,1.1021818182
1.3056363636,0.9262727273,1.0116363636,1.6254545455,1.7855454545,1.8941818182,1.9590000000,1.3185454545,0.9241818182,1.0797272727,1.3559090909,1.6494545455,1.9101818182,1.9817272727,1.8174545455,0.9520000000,1.0423636364,1.3624545455,1.6650909091,1.8232727273,1.9273636364,1.9985454545,1.0726363636,1.0201818182,1.1017272727
1.3055454545,0.9260909091,1.0116363636,1.6231818182,1.7815454545,1.8905454545,1.9544545455,1.3181818182,0.9259090909,1.0807272727,1.3559090909,1.6475454545,1.9076363636,1.9776363636,1.8133636364,0.9523636364,1.0430000000,1.3620909091,1.6637272727,1.8211818182,1.9238181818,1.9945454545,1.0745454545,1.0205454545,1.1032727273
1.3059090909,0.9277272727,1.0130909091,1.6200000000,1.7795454545,1.8862727273,1.9507272727,1.3184545455,0.9264545455,1.0813636364,1.3557272727,1.6452727273,1.9030000000,1.9739090909,1.8091818182,0.9519090909,1.0439090909,1.3615454545,1.6615454545,1.8183636364,1.9194545455,1.9906363636,1.0746363636,1.0206363636,1.1040000000
1.3063636364,0.9276363636,1.0131818182,1.6171818182,1.7763636364,1.8825454545,1.9450000000,1.3180909091,0.9256363636,1.0822727273,1.3560000000,1.6427272727,1.8992727273,1.9690909091,1.8069090909,0.9519090909,1.0433636364,1.3613636364,1.6595454545,1.8142727273,1.9160909091,1.9858181818,1.0750000000,1.0205454545,1.1035454545
1.3059090909,0.9280000000,1.0142727273,1.6142727273,1.7720000000,1.8771818182,1.9400000000,1.3172727273,0.9267272727,1.0819090909,1.3544545455,1.6391818182,1.8944545455,1.9641818182,1.8022727273,0.9518181818,1.0449090909,1.3609090909,1.6569090909,1.8099090909,1.9108181818,1.9810000000,1.0745454545,1.0213636364,1.1053636364
1.3049090909,0.9281818182,1.0138181818,1.6112727273,1.7670909091,1.8721818182,1.9351818182,1.3162727273,0.9267272727,1.0833636364,1.3539090909,1.6353636364,1.8890000000,1.9588181818,1.7970000000,0.9527272727,1.0458181818,1.3597272727,1.6532727273,1.8059090909,1.9060909091,1.9760000000,1.0749090909,1.0214545455,1.1056363636
1.3041818182,0.9271818182,1.0134545455,1.6078181818,1.7624545455,1.8670909091,1.9305454545,1.3150909091,0.9269090909,1.0822727273,1.3513636364,1.6330909091,1.8836363636,1.9531818182,1.7920000000,0.9527272727,1.0446363636,1.3587272727,1.6502727273,1.8010909091,1.9007272727,1.9704545455,1.0750909091,1.0213636364,1.1061818182
1.3030909091,0.9312727273,1.0140000000,1.6035454545,1.7571818182,1.8617272727,1.9240909091,1.3123636364,0.9262727273,1.0830000000,1.3499090909,1.6280909091,1.8797272727,1.9482727273,1.7879090909,0.9527272727,1.0447272727,1.3572727273,1.6471818182,1.7968181818,1.8957272727,1.9658181818,1.0753636364,1.0219090909,1.1060000000
1.3010909091,0.9300000000,1.0140909091,1.5997272727,1.7518181818,1.8561818182,1.9185454545,1.3108181818,0.9273636364,1.0821818182,1.3482727273,1.6248181818,1.8738181818,1.9432727273,1.7830000000,0.9524545455,1.0454545455,1.3549090909,1.6423636364,1.7915454545,1.8906363636,1.9599090909,1.0763636364,1.0218181818,1.1052727273
1.2989090909,0.9275454545,1.0139090909,1.5955454545,1.7466363636,1.8514545455,1.9122727273,1.3092727273,0.9269090909,1.0818181818,1.3465454545,1.6204545455,1.8681818182,1.9369090909,1.7763636364,0.9524545455,1.0450909091,1.3528181818,1.6380909091,1.7867272727,1.8857272727,1.9548181818,1.0762727273,1.0213636364,1.1049090909
