0.1671633720,0.6410625000,0.8941875000,1.0483125000,1.0740000000,0.0000000000,1.0526250000,-0.0001875000,26.6190673895,33.3399543709,96213.1735579468
0.5200731754,0.6410625000,0.8941875000,1.0483125000,1.0740000000,0.0000000000,1.0526250000,-0.0001875000,26.6228696909,33.4255342361,96213.0900070521
0.9592685699,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.6127302208,33.4142688042,96216.9942053071
1.3604876995,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.6177999557,33.3456815160,96214.7007366207
1.7741072178,0.6408750000,0.8940000000,1.0481250000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.6184336726,33.3513818891,96212.7422830264
2.2082288265,0.6410625000,0.8940000000,1.0481250000,1.0736250000,0.0000000000,1.0526250000,-0.0001875000,26.6108290703,33.3514977188,96216.3531887719
2.6540184021,0.6408750000,0.8938125000,1.0481250000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.6114627871,33.3514888097,96216.4430775238
3.1114602089,0.6410625000,0.8938125000,1.0481250000,1.0736250000,0.0001875000,1.0526250000,0.0000000000,26.6063930526,33.3572751453,96216.0054264053
3.5911853313,0.6408750000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,-0.0001875000,26.6082942030,33.3743728759,96220.0602903687
4.0810904503,0.6410625000,0.8938125000,1.0483125000,1.0740000000,0.0000000000,1.0526250000,-0.0001875000,26.6057593358,33.3572840458,96216.9396879015
4.5823321342,0.6410625000,0.8938125000,1.0481250000,1.0736250000,0.0001875000,1.0526250000,0.0000000000,26.6051256190,33.3630020491,96214.1187338464
5.0939970016,0.6410625000,0.8938125000,1.0481250000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.6006896015,33.4087422467,96215.8192638533
5.6410291195,0.6410625000,0.8940000000,1.0481250000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.5994221680,33.3687970280,96217.0050058671
6.2250673771,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.5975210178,33.4144982690,96213.6329610914
6.8093183041,0.6410625000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0528125000,0.0000000000,26.5937187174,33.2775415767,96215.0819729353
7.3958547115,0.6410625000,0.8938125000,1.0483125000,1.0740000000,0.0000000000,1.0528125000,0.0000000000,26.5911838506,33.4888093522,96214.3510783306
8.0397758484,0.6410625000,0.8938125000,1.0483125000,1.0740000000,0.0000000000,1.0528125000,-0.0001875000,26.5892827006,33.3118616526,96218.1779077243
8.6512141228,0.6410625000,0.8938125000,1.0483125000,1.0740000000,0.0000000000,1.0524375000,0.0000000000,26.5892827006,33.3803687522,96217.8365329642
9.2683651447,0.6408750000,0.8936250000,1.0483125000,1.0738125000,0.0001875000,1.0524375000,-0.0001875000,26.5848466839,33.3918543286,96217.8301056806
9.8976995945,0.6408750000,0.8936250000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.5823118174,33.3918926805,96218.1233136917
10.5446631908,0.6408750000,0.8936250000,1.0483125000,1.0738125000,0.0000000000,1.0524375000,0.0000000000,26.5791432343,33.3976485939,96217.6438846918
11.2011239529,0.6408750000,0.8936250000,1.0481250000,1.0738125000,0.0000000000,1.0524375000,0.0000000000,26.5734397850,33.4148599297,96213.7026275764
11.8772094250,0.6408750000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0524375000,0.0000000000,26.5715386354,33.4034721354,96215.4511850717
12.5745992661,0.6408750000,0.8938125000,1.0483125000,1.0740000000,0.0000000000,1.0526250000,0.0000000000,26.5677363361,33.4149481047,96215.1932720767
13.2735009193,0.6408750000,0.8938125000,1.0485000000,1.0738125000,0.0000000000,1.0526250000,0.0000000000,26.5639340371,33.3864613878,96216.3307638319
14.0140664577,0.6408750000,0.8938125000,1.0485000000,1.0740000000,0.0000000000,1.0524375000,0.0000000000,26.5594980217,33.4207799519,96214.9588680086
14.7441797256,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0001875000,1.0526250000,0.0000000000,26.5601317382,33.4378963849,96216.4141955206
15.5111625195,0.6410625000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0524375000,-0.0001875000,26.5550620066,33.4265558299,96218.7073262752
16.2742106915,0.6408750000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0524375000,0.0000000000,26.5474574097,33.4323784559,96214.4665114469
17.0556781292,0.6408750000,0.8938125000,1.0483125000,1.0738125000,0.0000000000,1.0524375000,0.0000000000,26.5455562606,33.4438212541,96217.9516955046
17.9286646843,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0001875000,1.0524375000,0.0000000000,26.5347830830,33.5010623023,96215.6209126317
18.8065614700,0.6410625000,0.8940000000,1.0483125000,1.0738125000,0.0000000000,1.0526250000,-0.0001875000,26.5335156505,33.4497106070,96218.8246047031
19.6841344833,0.6410625000,0.8940000000,1.0481250000,1.0738125000,0.0001875000,1.0524375000,-0.0001875000,26.5297133529,33.5182613549,96219.2792788780
20.5742237568,0.6410625000,0.8940000000,1.0481250000,1.0738125000,0.0001875000,1.0524375000,0.0000000000,26.5322482179,33.5010999884,96217.6207759800
21.4622087479,0.6408750000,0.8940000000,1.0481250000,1.0736250000,0.0000000000,1.0522500000,-0.0001875000,26.5271784879,33.5468380585,96216.8416687052
22.3834824562,0.6406875000,0.8938125000,1.0477500000,1.0734375000,0.0000000000,1.0520625000,-0.0001875000,26.5170390288,33.4727871989,96215.9661327107
23.2694456577,0.6408750000,0.8936250000,1.0477500000,1.0734375000,0.0001875000,1.0522500000,0.0000000000,26.5176727449,33.4784862654,96221.1760747145
24.1717901230,0.6406875000,0.8936250000,1.0479375000,1.0734375000,0.0001875000,1.0522500000,-0.0001875000,26.5081670030,33.4843363877,96220.3903450294
25.0783207417,0.6408750000,0.8938125000,1.0479375000,1.0736250000,0.0000000000,1.0522500000,0.0000000000,26.5094344352,33.4843160564,96223.6721064146
25.9977467060,0.6408750000,0.8938125000,1.0481250000,1.0736250000,0.0000000000,1.0522500000,-0.0001875000,26.5030972744,33.4901194887,96220.2938530449
26.9292974472,0.6408750000,0.8938125000,1.0481250000,1.0736250000,0.0000000000,1.0524375000,0.0000000000,26.4999286941,33.4958734531,96218.1077402509
27.8863296509,0.6410625000,0.8938125000,1.0479375000,1.0736250000,0.0000000000,1.0524375000,-0.0001875000,26.4904229541,33.3704500480,96224.1484483961
28.8916800022,0.6410625000,0.8940000000,1.0479375000,1.0738125000,0.0001875000,1.0526250000,-0.0001875000,26.4897892381,33.5131463500,96220.3040031936
29.8713614941,0.6410625000,0.8940000000,1.0479375000,1.0738125000,0.0000000000,1.0526250000,-0.0001875000,26.4916903860,33.5131174438,96222.3102950587
30.8717699051,0.6412500000,0.8941875000,1.0479375000,1.0736250000,0.0000000000,1.0526250000,0.0000000000,26.4790160674,33.5133053068,96223.4341974316
31.8801176548,0.6414375000,0.8941875000,1.0479375000,1.0736250000,0.0000000000,1.0526250000,0.0000000000,26.4752137721,33.5304817496,96218.0863915108
32.9080512524,0.6414375000,0.8943750000,1.0479375000,1.0736250000,0.0001875000,1.0526250000,-0.0001875000,26.4733126246,33.5076819274,96218.4693407025
33.9569687843,0.6412500000,0.8943750000,1.0479375000,1.0736250000,0.0001875000,1.0526250000,0.0000000000,26.4682428979,33.5305854898,96218.0314894094
35.0149083138,0.6412500000,0.8941875000,1.0479375000,1.0734375000,0.0000000000,1.0526250000,-0.0001875000,26.4555685826,33.5478934497,96217.4488014394
36.0856285095,0.6412500000,0.8940000000,1.0481250000,1.0734375000,0.0000000000,1.0526250000,0.0000000000,26.4511325727,33.6620941989,96215.0530365988
37.1600382328,0.6414375000,0.8941875000,1.0479375000,1.0736250000,0.0000000000,1.0528125000,0.0000000000,26.4504988570,33.5650885622,96215.9870344848
38.2225294113,0.6414375000,0.8943750000,1.0481250000,1.0736250000,0.0000000000,1.0528125000,-0.0001875000,26.4441617004,33.5765936440,96221.1714137548
39.2966649532,0.6412500000,0.8945625000,1.0481250000,1.0738125000,0.0001875000,1.0530000000,0.0000000000,26.4409931223,33.6793604479,96220.3206371972
40.4596216679,0.6414375000,0.8945625000,1.0483125000,1.0738125000,0.0000000000,1.0533750000,0.0000000000,26.4346559664,33.5196675510,96217.6551609423
41.6292130947,0.6414375000,0.8947500000,1.0483125000,1.0740000000,0.0000000000,1.0535625000,0.0000000000,26.4289525264,33.6224683418,96216.4447814834
42.8003344536,0.6414375000,0.8949375000,1.0485000000,1.0740000000,0.0000000000,1.0535625000,0.0000000000,26.4232490869,33.3828755065,96216.5995530798
43.9738726616,0.6412500000,0.8949375000,1.0483125000,1.0740000000,0.0001875000,1.0537500000,0.0000000000,26.4207142250,33.6054685449,96218.5989497089
45.1467709541,0.6412500000,0.8951250000,1.0485000000,1.0741875000,0.0000000000,1.0537500000,0.0000000000,26.4112084934,33.5086007389,96215.7653361457
46.3492693901,0.6410625000,0.8951250000,1.0485000000,1.0741875000,0.0000000000,1.0537500000,-0.0001875000,26.4067724857,33.4972544556,96220.5364816575
47.5448479652,0.6408750000,0.8951250000,1.0485000000,1.0740000000,0.0000000000,1.0537500000,-0.0001875000,26.4029701936,33.6799061786,96213.4828254508
48.7499384880,0.6406875000,0.8953125000,1.0485000000,1.0741875000,0.0000000000,1.0539375000,0.0000000000,26.3998016170,33.6400120536,96217.4099093448
49.9633207321,0.6406875000,0.8953125000,1.0485000000,1.0743750000,0.0000000000,1.0541250000,0.0000000000,26.3953656098,33.6400742825,96217.0918475405
51.1941440105,0.6406875000,0.8955000000,1.0488750000,1.0745625000,0.0001875000,1.0545000000,-0.0001875000,26.3826913050,33.6573754698,96218.2151964860
52.4562516212,0.6403125000,0.8955000000,1.0486875000,1.0745625000,0.0000000000,1.0545000000,-0.0001875000,26.3826913050,33.6288464683,96221.2865723831
53.7394282818,0.6401250000,0.8958750000,1.0488750000,1.0745625000,0.0000000000,1.0546875000,-0.0001875000,26.3763541533,33.6631742098,96219.6149960138
55.0150885582,0.6395625000,0.8958750000,1.0488750000,1.0747500000,0.0000000000,1.0548750000,-0.0001875000,26.3725518625,33.6803445993,96216.9979953918
56.3035755157,0.6395625000,0.8960625000,1.0488750000,1.0749375000,0.0000000000,1.0550625000,0.0000000000,26.3662147115,33.6462011390,96217.4039644001
57.6065046787,0.6390000000,0.8962500000,1.0490625000,1.0749375000,0.0001875000,1.0550625000,0.0000000000,26.3611449910,33.6919184179,96221.0610081016
58.9354236126,0.6386250000,0.8964375000,1.0490625000,1.0751250000,0.0000000000,1.0552500000,0.0000000000,26.3554415558,33.8004028445,96216.0668591673
60.2734057903,0.6380625000,0.8964375000,1.0490625000,1.0751250000,0.0000000000,1.0550625000,0.0000000000,26.3434009716,33.7092890736,96217.6510836938
61.6554737091,0.6371250000,0.8964375000,1.0490625000,1.0749375000,0.0000000000,1.0550625000,-0.0001875000,26.3395986822,33.7207552228,96219.0990988027
63.0324044228,0.6371250000,0.9136875000,1.0492500000,1.0751250000,0.0000000000,1.0539375000,0.0000000000,26.3383312524,33.8006425216,96217.5543062645
64.4550023079,0.6607500000,0.9438750000,1.0479375000,1.0760625000,0.0000000000,1.0522500000,-0.0001875000,26.3351626781,33.8178013469,96220.1459067510
65.9192261696,0.6697500000,0.9451875000,1.0410000000,-0.0063750000,0.0001875000,1.0507500000,0.0000000000,26.3288255298,33.4584692639,96217.7918757582
67.3820788860,0.6731250000,0.8986875000,1.0256250000,-0.0063750000,0.0001875000,1.0507500000,0.0000000000,26.3155175198,33.8694201706,96218.8248390234
68.8431849480,0.6823125000,0.8640000000,1.0290000000,-0.0061875000,0.0000000000,1.0501875000,0.0000000000,26.3098140875,33.4929816864,96218.9793064019
70.3062989712,0.6695625000,0.8557500000,1.0417500000,-0.0063750000,0.0000000000,1.0496250000,-0.0001875000,26.3060117996,33.8410312083,96221.4508538189
71.7708795071,0.6725625000,0.8589375000,1.0485000000,-0.0061875000,0.0001875000,1.0494375000,0.0000000000,26.3028432264,33.7555070755,96220.2888307394
73.2523620129,0.6785625000,0.8640000000,1.0550625000,-0.0063750000,0.0001875000,1.0492500000,-0.0001875000,26.2990409387,33.7954913413,96221.0842105847
74.7715859413,0.6832500000,0.8666250000,1.0533750000,-0.0061875000,0.0001875000,1.0490625000,-0.0001875000,26.2939712221,33.7898585094,96218.9400244328
76.2425615788,0.6894375000,0.8660625000,1.0526250000,-0.0061875000,0.0000000000,1.0492500000,0.0000000000,26.2800295029,33.7957611301,96215.0759063632
77.7371079922,0.6849375000,0.8576250000,1.0520625000,-0.0063750000,0.0000000000,1.0494375000,0.0000000000,26.2768609307,33.8072135421,96220.7380709633
79.2539997101,0.6708750000,0.8546250000,1.0530000000,-0.0063750000,0.0001875000,1.0498125000,-0.0001875000,26.2743260730,33.8243616512,96219.3247855112
80.7891697884,0.6630000000,0.8536875000,1.0558125000,-0.0061875000,0.0000000000,1.0503750000,0.0000000000,26.2635529285,33.8245122904,96220.0646140653
82.3552265167,0.6645000000,0.8548125000,1.0571250000,1.1158125000,0.0000000000,1.0507500000,0.0000000000,26.2584832139,33.7561357950,96219.6264709059
83.8979930878,0.6671250000,0.8572500000,1.0575000000,1.1191875000,0.0000000000,1.0516875000,-0.0001875000,26.2521460711,33.8531928909,96218.6373078709
85.4672148228,0.6723750000,0.8606250000,1.0565625000,1.1182500000,0.0001875000,1.0526250000,-0.0001875000,26.2451752145,33.8589919569,96221.0001011851
87.0616185665,0.6753750000,0.8632500000,1.0560000000,1.1161875000,0.0000000000,1.0533750000,0.0000000000,26.2369369302,33.8705134258,96222.1294331055
88.6713147163,0.6776250000,0.8655000000,1.0558125000,1.1248125000,0.0000000000,1.0545000000,0.0000000000,26.2293323607,33.8763228230,96224.3721858189
90.2973105907,0.6789375000,0.8668125000,1.0561875000,1.1259375000,0.0001875000,1.0558125000,0.0000000000,26.2255300762,33.8877838911,96230.5962495365
91.9636726379,0.6796875000,0.8688750000,1.0569375000,1.1268750000,0.0001875000,1.0569375000,-0.0001875000,26.2172917937,33.7453124678,96232.7488896874
93.6104257107,0.6796875000,0.8705625000,1.0576875000,1.1229375000,0.0000000000,1.0582500000,0.0000000000,26.2109546539,33.9107970057,96237.2482983104
95.2761688232,0.6798750000,0.8707500000,1.0584375000,1.1160000000,0.0000000000,1.0593750000,-0.0001875000,26.1989140894,33.9223702048,96235.0482738138
