0.9518181818,1.0429090909,1.3381818182,1.6107272727,1.7555454545,1.8517272727,1.9192727273
0.9514545455,1.0400000000,1.3354545455,1.6057272727,1.7502727273,1.8466363636,1.9129090909
0.9518181818,1.0410909091,1.3322727273,1.6011818182,1.7446363636,1.8419090909,1.9068181818
0.9513636364,1.0397272727,1.3291818182,1.5970000000,1.7395454545,1.8360909091,1.9006363636
0.9510909091,1.0395454545,1.3269090909,1.5915454545,1.7337272727,1.8309090909,1.8952727273
0.9509090909,1.0381818182,1.3227272727,1.5864545455,1.7283636364,1.8250909091,1.8890909091
0.9502727273,1.0379090909,1.3200000000,1.5822727273,1.7225454545,1.8185454545,1.8834545455
0.9502727273,1.0370909091,1.3170000000,1.5777272727,1.7170000000,1.8129090909,1.8768181818
0.9506363636,1.0366363636,1.3135454545,1.5719090909,1.7109090909,1.8070000000,1.8715454545
0.9498181818,1.0350000000,1.3100000000,1.5677272727,1.7060909091,1.8013636364,1.8655454545
0.9501818182,1.0345454545,1.3073636364,1.5623636364,1.7012727273,1.7957272727,1.8593636364
0.9494545455,1.0338181818,1.3039090909,1.5578181818,1.6948181818,1.7901818182,1.8532727273
0.9493636364,1.0325454545,1.3003636364,1.5530000000,1.6893636364,1.7840909091,1.8483636364
0.9490909091,1.0310909091,1.2966363636,1.5483636364,1.6841818182,1.7775454545,1.8437272727
0.9483636364,1.0300909091,1.2940000000,1.5429090909,1.6788181818,1.7723636364,1.8370909091
0.9477272727,1.0297272727,1.2912727273,1.5388181818,1.6742727273,1.7658181818,1.8315454545
0.9473636364,1.0283636364,1.2884545455,1.5332727273,1.6685454545,1.7609090909,1.8253636364
0.9475454545,1.0262727273,1.2862727273,1.5281818182,1.6636363636,1.7552727273,1.8202727273
0.9469090909,1.0250000000,1.2834545455,1.5245454545,1.6590909091,1.7494545455,1.8135454545
0.9470000000,1.0246363636,1.2800909091,1.5187272727,1.6533636364,1.7430909091,1.8064545455
0.9469090909,1.0231818182,1.2767272727,1.5141818182,1.6487272727,1.7377272727,1.8016363636
0.9459090909,1.0223636364,1.2725454545,1.5091818182,1.6441818182,1.7320000000,1.7950909091
0.9456363636,1.0212727273,1.2692727273,1.5039090909,1.6378181818,1.7264545455,1.7898181818
0.9450000000,1.0202727273,1.2666363636,1.4997272727,1.6328181818,1.7210000000,1.7840000000
0.9446363636,1.0181818182,1.2630000000,1.4951818182,1.6279090909,1.7140909091,1.7776363636
0.9443636364,1.0170000000,1.2597272727,1.4897272727,1.6229090909,1.7094545455,1.7718181818
0.9449090909,1.0164545455,1.2568181818,1.4860000000,1.6172727273,1.7037272727,1.7665454545
0.9440000000,1.0149090909,1.2533636364,1.4817272727,1.6116363636,1.6988181818,1.7602727273
0.9437272727,1.0131818182,1.2499090909,1.4768181818,1.6065454545,1.6923636364,1.7540000000
0.9434545455,1.0136363636,1.2469090909,1.4729090909,1.6019090909,1.6879090909,1.7492727273
0.9429090909,1.0127272727,1.2438181818,1.4694545455,1.5962727273,1.6816363636,1.7430000000
0.9429090909,1.0111818182,1.2404545455,1.4649090909,1.5919090909,1.6754545455,1.7378181818
0.9419090909,1.0102727273,1.2368181818,1.4599090909,1.5875454545,1.6706363636,1.7319090909
0.9417272727,1.0088181818,1.2340000000,1.4559090909,1.5806363636,1.6662727273,1.7265454545
0.9415454545,1.0076363636,1.2310000000,1.4508181818,1.5767272727,1.6610000000,1.7205454545
0.9406363636,1.0062727273,1.2280000000,1.4477272727,1.5706363636,1.6570909091,1.7139090909
0.9407272727,1.0051818182,1.2249090909,1.4418181818,1.5660000000,1.6517272727,1.7092727273
0.9405454545,1.0046363636,1.2220000000,1.4390000000,1.5609090909,1.6460909091,1.7035454545
0.9400000000,1.0037272727,1.2196363636,1.4336363636,1.5561818182,1.6403636364,1.6991818182
0.9392727273,1.0026363636,1.2156363636,1.4287272727,1.5510000000,1.6357272727,1.6931818182
0.9387272727,1.0010909091,1.2126363636,1.4243636364,1.5455454545,1.6299090909,1.6871818182
0.9393636364,1.0004545455,1.2100000000,1.4203636364,1.5412727273,1.6259090909,1.6814545455
0.9385454545,0.9988181818,1.2070000000,1.4156363636,1.5359090909,1.6189090909,1.6763636364
0.9386363636,0.9980000000,1.2040909091,1.4115454545,1.5303636364,1.6140909091,1.6712727273
0.9385454545,0.9971818182,1.2005454545,1.4071818182,1.5259090909,1.6092727273,1.6660909091
0.9377272727,0.9962727273,1.1978181818,1.4027272727,1.5212727273,1.6045454545,1.6616363636
0.9379090909,0.9950000000,1.1950909091,1.3987272727,1.5161818182,1.5993636364,1.6575454545
0.9359090909,0.9935454545,1.1910909091,1.3946363636,1.5119090909,1.5938181818,1.6526363636
0.9360909091,0.9927272727,1.1887272727,1.3902727273,1.5072727273,1.5883636364,1.6467272727
0.9361818182,0.9921818182,1.1860000000,1.3859090909,1.5020000000,1.5832727273,1.6411818182
0.9356363636,0.9916363636,1.1840909091,1.3826363636,1.4977272727,1.5787272727,1.6364545455
0.9353636364,0.9905454545,1.1815454545,1.3779090909,1.4931818182,1.5728181818,1.6311818182
0.9350000000,0.9892727273,1.1788181818,1.3744545455,1.4876363636,1.5698181818,1.6252727273
0.9349090909,0.9868181818,1.1761818182,1.3698181818,1.4844545455,1.5640909091,1.6210000000
0.9344545455,0.9872727273,1.1737272727,1.3660909091,1.4805454545,1.5590909091,1.6158181818
0.9341818182,0.9846363636,1.1709090909,1.3629090909,1.4760000000,1.5532727273,1.6105454545
0.9340909091,0.9847272727,1.1677272727,1.3583636364,1.4715454545,1.5492727273,1.6053636364
0.9330000000,0.9840000000,1.1647272727,1.3538181818,1.4679090909,1.5442727273,1.5999090909
0.9338181818,0.9829090909,1.1620000000,1.3504545455,1.4640909091,1.5390909091,1.5949090909
0.9330000000,0.9818181818,1.1600909091,1.3457272727,1.4591818182,1.5352727273,1.5899090909
0.9332727273,0.9813636364,1.1569090909,1.3429090909,1.4547272727,1.5300000000,1.5850909091
0.9326363636,0.9805454545,1.1545454545,1.3393636364,1.4499090909,1.5252727273,1.5807272727
0.9324545455,0.9792727273,1.1517272727,1.3350000000,1.4453636364,1.5201818182,1.5750000000
0.9318181818,0.9794545455,1.1494545455,1.3308181818,1.4405454545,1.5162727273,1.5710909091
0.9320000000,0.9787272727,1.1474545455,1.3271818182,1.4368181818,1.5111818182,1.5661818182
0.9324545455,0.9767272727,1.1446363636,1.3233636364,1.4324545455,1.5062727273,1.5613636364
0.9315454545,0.9758181818,1.1416363636,1.3206363636,1.4280909091,1.5014545455,1.5562727273
0.9300000000,0.9762727273,1.1382727273,1.3167272727,1.4243636364,1.4973636364,1.5515454545
0.9307272727,0.9747272727,1.1357272727,1.3126363636,1.4208181818,1.4930000000,1.5466363636
0.9299090909,0.9739090909,1.1344545455,1.3094545455,1.4160909091,1.4876363636,1.5420909091
0.9300909091,0.9729090909,1.1317272727,1.3058181818,1.4120000000,1.4836363636,1.5373636364
0.9295454545,0.9720909091,1.1288181818,1.3012727273,1.4083636364,1.4802727273,1.5327272727
0.9301818182,0.9720000000,1.1274545455,1.2982727273,1.4041818182,1.4759090909,1.5277272727
0.9290000000,0.9708181818,1.1251818182,1.2946363636,1.4000000000,1.4718181818,1.5230000000
0.9291818182,0.9701818182,1.1226363636,1.2920000000,1.3954545455,1.4680909091,1.5180909091
0.9286363636,0.9698181818,1.1200909091,1.2899090909,1.3924545455,1.4636363636,1.5147272727
0.9284545455,0.9687272727,1.1182727273,1.2859090909,1.3879090909,1.4599090909,1.5097272727
0.9282727273,0.9669090909,1.1156363636,1.2834545455,1.3838181818,1.4547272727,1.5045454545
0.9279090909,0.9660000000,1.1139090909,1.2801818182,1.3798181818,1.4514545455,1.5006363636
0.9282727273,0.9656363636,1.1121818182,1.2777272727,1.3760909091,1.4468181818,1.4961818182
0.9280909091,0.9648181818,1.1093636364,1.2742727273,1.3722727273,1.4423636364,1.4918181818
0.9270000000,0.9648181818,1.1078181818,1.2705454545,1.3690909091,1.4390909091,1.4880000000
0.9262727273,0.9634545455,1.1059090909,1.2683636364,1.3649090909,1.4327272727,1.4837272727
0.9269090909,0.9625454545,1.1043636364,1.2648181818,1.3615454545,1.4295454545,1.4788181818
0.9274545455,0.9626363636,1.1028181818,1.2620000000,1.3570909091,1.4259090909,1.4750000000
0.9255454545,0.9621818182,1.1012727273,1.2583636364,1.3536363636,1.4220909091,1.4722727273
0.9259090909,0.9611818182,1.0991818182,1.2547272727,1.3498181818,1.4184545455,1.4686363636
0.9262727273,0.9612727273,1.0973636364,1.2525454545,1.3462727273,1.4137272727,1.4640909091
0.9262727273,0.9591818182,1.0950909091,1.2497272727,1.3429090909,1.4107272727,1.4606363636
0.9255454545,0.9591818182,1.0935454545,1.2461818182,1.3387272727,1.4054545455,1.4551818182
0.9256363636,0.9581818182,1.0919090909,1.2423636364,1.3358181818,1.4013636364,1.4522727273
0.9250000000,0.9577272727,1.0892727273,1.2393636364,1.3319090909,1.3984545455,1.4477272727
0.9248181818,0.9578181818,1.0873636364,1.2367272727,1.3280000000,1.3947272727,1.4435454545
0.9246363636,0.9570000000,1.0860909091,1.2344545455,1.3250909091,1.3911818182,1.4393636364
0.9251818182,0.9564545455,1.0842727273,1.2306363636,1.3211818182,1.3871818182,1.4354545455
0.9246363636,0.9547272727,1.0822727273,1.2281818182,1.3171818182,1.3830909091,1.4317272727
0.9239090909,0.9543636364,1.0808181818,1.2250000000,1.3147272727,1.3786363636,1.4281818182
0.9233636364,0.9537272727,1.0791818182,1.2229090909,1.3115454545,1.3757272727,1.4242727273
0.9237272727,0.9533636364,1.0767272727,1.2197272727,1.3075454545,1.3719090909,1.4197272727
0.9240000000,0.9533636364,1.0755454545,1.2167272727,1.3051818182,1.3676363636,1.4156363636
0.9234545455,0.9526363636,1.0730909091,1.2140000000,1.3011818182,1.3648181818,1.4123636364
0.9239090909,0.9522727273,1.0715454545,1.2113636364,1.2987272727,1.3611818182,1.4076363636
0.9232727273,0.9522727273,1.0700909091,1.2090000000,1.2957272727,1.3574545455,1.4040909091
0.9231818182,0.9508181818,1.0679090909,1.2061818182,1.2919090909,1.3540000000,1.4014545455
0.9230909091,0.9497272727,1.0667272727,1.2030909091,1.2900909091,1.3497272727,1.3970909091
0.9224545455,0.9495454545,1.0650000000,1.2009090909,1.2871818182,1.3466363636,1.3933636364
0.9220909091,0.9491818182,1.0632727273,1.1982727273,1.2850000000,1.3433636364,1.3904545455
0.9230000000,0.9473636364,1.0616363636,1.1953636364,1.2815454545,1.3396363636,1.3855454545
0.9220000000,0.9474545455,1.0603636364,1.1927272727,1.2784545455,1.3364545455,1.3834545455
0.9222727273,0.9465454545,1.0594545455,1.1900909091,1.2750909091,1.3330000000,1.3794545455
0.9227272727,0.9467272727,1.0566363636,1.1874545455,1.2719090909,1.3309090909,1.3750909091
0.9210000000,0.9460909091,1.0553636364,1.1841818182,1.2698181818,1.3270909091,1.3718181818
0.9220909091,0.9457272727,1.0540909091,1.1834545455,1.2669090909,1.3240000000,1.3680909091
0.9214545455,0.9445454545,1.0520909091,1.1800000000,1.2632727273,1.3207272727,1.3644545455
0.9212727273,0.9442727273,1.0508181818,1.1771818182,1.2604545455,1.3173636364,1.3614545455
