49.0377519131,1.2498750000,0.9131250000,3.0356250000,0.0024375000
49.2976739407,1.2498750000,0.9131250000,3.0358125000,0.0024375000
49.5550370216,1.2498750000,0.9131250000,3.0360000000,0.0024375000
49.8672072887,1.2498750000,0.9131250000,3.0360000000,0.0024375000
50.1175787449,1.2498750000,0.9131250000,3.0361875000,0.0024375000
50.3704423904,1.2498750000,0.9131250000,3.0363750000,0.0024375000
50.6210865974,1.2498750000,0.9131250000,3.0363750000,0.0024375000
50.8718562126,1.2498750000,0.9131250000,3.0363750000,0.0024375000
51.1243624687,1.2498750000,0.9131250000,3.0363750000,0.0026250000
51.3773405552,1.2498750000,0.9133125000,3.0363750000,0.0024375000
51.6301584244,1.2500625000,0.9131250000,3.0363750000,0.0024375000
51.8852837086,1.2500625000,0.9131250000,3.0363750000,0.0024375000
52.1397082806,1.2500625000,0.9131250000,3.0365625000,0.0024375000
52.3925395012,1.2500625000,0.9131250000,3.0365625000,0.0024375000
52.6458997726,1.2498750000,0.9131250000,3.0367500000,0.0024375000
52.8998646736,1.2500625000,0.9133125000,3.0369375000,0.0024375000
53.1542527676,1.2500625000,0.9131250000,3.0369375000,0.0024375000
53.4096846581,1.2500625000,0.9133125000,3.0371250000,0.0024375000
53.6651132107,1.2500625000,0.9131250000,3.0369375000,0.0024375000
53.9149444103,1.2500625000,0.9131250000,3.0373125000,0.0024375000
54.1652703285,1.2500625000,0.9131250000,3.0371250000,0.0024375000
54.4169278145,1.2500625000,0.9131250000,3.0371250000,0.0026250000
54.6701598167,1.2500625000,0.9131250000,3.0373125000,0.0024375000
54.9221496582,1.2500625000,0.9133125000,3.0371250000,0.0024375000
55.1707496643,1.2500625000,0.9131250000,3.0371250000,0.0024375000
55.4198942184,1.2502500000,0.9131250000,3.0373125000,0.0024375000
55.6747994423,1.2502500000,0.9133125000,3.0373125000,0.0026250000
55.9250009060,1.2500625000,0.9133125000,3.0376875000,0.0024375000
56.1757779121,1.2500625000,0.9131250000,3.0375000000,0.0024375000
56.4273269176,1.2502500000,0.9131250000,3.0376875000,0.0024375000
56.6788749695,1.2502500000,0.9133125000,3.0378750000,0.0024375000
56.9305863380,1.2502500000,0.9131250000,3.0378750000,0.0024375000
57.1829254627,1.2502500000,0.9133125000,3.0378750000,0.0024375000
57.4351365566,1.2502500000,0.9131250000,3.0378750000,0.0024375000
57.6875965595,1.2502500000,0.9131250000,3.0382500000,0.0024375000
57.9400238991,1.2502500000,0.9133125000,3.0382500000,0.0024375000
58.1933255196,1.2502500000,0.9133125000,3.0378750000,0.0024375000
58.4463839531,1.2502500000,0.9131250000,3.0378750000,0.0024375000
58.6997339725,1.2500625000,0.9131250000,3.0378750000,0.0024375000
58.9536900520,1.2502500000,0.9133125000,3.0380625000,0.0024375000
59.2088673115,1.2500625000,0.9131250000,3.0380625000,0.0024375000
59.4648151398,1.2500625000,0.9133125000,3.0382500000,0.0024375000
59.7207927704,1.2500625000,0.9133125000,3.0382500000,0.0024375000
59.9752745628,1.2500625000,0.9133125000,3.0384375000,0.0024375000
60.2302105427,1.2500625000,0.9133125000,3.0384375000,0.0024375000
60.4864628315,1.2500625000,0.9133125000,3.0382500000,0.0024375000
60.7429947853,1.2500625000,0.9133125000,3.0382500000,0.0024375000
60.9985747337,1.2500625000,0.9133125000,3.0380625000,0.0024375000
61.2544341087,1.2502500000,0.9133125000,3.0382500000,0.0024375000
61.5111403465,1.2502500000,0.9133125000,3.0382500000,0.0026250000
61.7651698589,1.2502500000,0.9133125000,3.0384375000,0.0024375000
62.0206549168,1.2502500000,0.9133125000,3.0384375000,0.0026250000
62.2764098644,1.2502500000,0.9135000000,3.0384375000,0.0024375000
62.5317707062,1.2502500000,0.9133125000,3.0386250000,0.0024375000
62.7876803875,1.2504375000,0.9133125000,3.0388125000,0.0024375000
63.0439834595,1.2504375000,0.9133125000,3.0388125000,0.0024375000
63.3005554676,1.2504375000,0.9135000000,3.0390000000,0.0024375000
63.5570857525,1.2504375000,0.9135000000,3.0390000000,0.0024375000
63.8153662682,1.2506250000,0.9135000000,3.0388125000,0.0024375000
64.0721743107,1.2506250000,0.9135000000,3.0391875000,0.0024375000
64.3301541805,1.2508125000,0.9135000000,3.0391875000,0.0024375000
64.5893948078,1.2508125000,0.9135000000,3.0395625000,0.0024375000
64.8475501537,1.2508125000,0.9135000000,3.0393750000,0.0024375000
65.1065120697,1.2510000000,0.9135000000,3.0393750000,0.0024375000
65.3659517765,1.2510000000,0.9136875000,3.0395625000,0.0026250000
65.6248912811,1.2511875000,0.9136875000,3.0397500000,0.0024375000
65.8845391273,1.2511875000,0.9136875000,3.0397500000,0.0024375000
66.1450095177,1.2513750000,0.9136875000,3.0393750000,0.0024375000
66.4051420689,1.2513750000,0.9136875000,3.0395625000,0.0026250000
66.6657037735,1.2515625000,0.9136875000,3.0397500000,0.0024375000
66.9269599915,1.2515625000,0.9138750000,3.0399375000,0.0024375000
67.1896793842,1.2517500000,0.9138750000,3.0399375000,0.0024375000
67.4523012638,1.2519375000,0.9138750000,3.0403125000,0.0024375000
67.7132694721,1.2519375000,0.9138750000,3.0405000000,0.0026250000
67.9739487171,1.2519375000,0.9138750000,3.0405000000,0.0024375000
68.2354373932,1.2521250000,0.9140625000,3.0405000000,0.0024375000
68.4972236156,1.2523125000,0.9140625000,3.0405000000,0.0026250000
68.7590682507,1.2523125000,0.9142500000,3.0408750000,0.0024375000
69.0220315456,1.2525000000,0.9142500000,3.0410625000,0.0024375000
69.2857306004,1.2526875000,0.9142500000,3.0412500000,0.0026250000
69.5486547947,1.2528750000,0.9142500000,3.0414375000,0.0024375000
69.8141739368,1.2528750000,0.9144375000,3.0418125000,0.0024375000
70.0810899734,1.2530625000,0.9144375000,3.0420000000,0.0024375000
70.3472151756,1.2530625000,0.9146250000,3.0421875000,0.0024375000
70.6115508080,1.2532500000,0.9146250000,3.0425625000,0.0024375000
70.8763833046,1.2534375000,0.9146250000,3.0427500000,0.0024375000
71.1424944401,1.2536250000,0.9148125000,3.0431250000,0.0024375000
71.4074053764,1.2538125000,0.9148125000,3.0431250000,0.0024375000
71.6733663082,1.2538125000,0.9148125000,3.0433125000,0.0024375000
71.9404723644,1.2540000000,0.9150000000,3.0435000000,0.0024375000
72.2071120739,1.2541875000,0.9151875000,3.0440625000,0.0024375000
72.4748620987,1.2543750000,0.9150000000,3.0444375000,0.0024375000
72.7425429821,1.2545625000,0.9151875000,3.0450000000,0.0026250000
73.0104074478,1.2547500000,0.9153750000,3.0453750000,0.0024375000
73.2777888775,1.2549375000,0.9155625000,3.0459375000,0.0024375000
73.5461776257,1.2551250000,0.9155625000,3.0465000000,0.0024375000
73.8148522377,1.2553125000,0.9155625000,3.0468750000,0.0024375000
74.0839297771,1.2555000000,0.9157500000,3.0472500000,0.0024375000
74.3536221981,1.2558750000,0.9159375000,3.0480000000,0.0024375000
74.6241366863,1.2560625000,0.9159375000,3.0487500000,0.0024375000
74.8948116302,1.2562500000,0.9161250000,3.0493125000,0.0024375000
75.1657087803,1.2564375000,0.9163125000,3.0500625000,0.0024375000
75.4375336170,1.2566250000,0.9165000000,3.0508125000,0.0024375000
75.7114799023,1.2570000000,0.9165000000,3.0515625000,0.0024375000
75.9884922504,1.2571875000,0.9166875000,3.0521250000,0.0024375000
